part_component_id,record_type,part_number,manufacturer,part_name,subsystem,category,new_price_estimate,interchange_group_id,vessel_id,serial_number,installed_at,removed_at,component_hours,condition_grade,notes
pinst_71bfed067d1c,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_e85c97dcf495,X9GXGTG8XT,2006-01-10,,435,C,
pinst_8ab1b9fba908,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_e85c97dcf495,6ZV1A9QYXR,2016-05-20,,355,C,
pinst_1721386c0c96,installed_component,RADAR_DOME_18,Garmin,18in Radar Dome,NAV,radar,1650,RADAR_18,ves_e85c97dcf495,UY33XX1EKP,2010-01-02,,338,C,
pinst_43429b26b48d,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_e85c97dcf495,FUILBSBFWB,2013-07-06,,546,B,
pinst_9fd78a3a2711,installed_component,AUTOPILOT_PUMP,Garmin,Autopilot Pump,NAV,autopilot,890,AP_PUMP,ves_e85c97dcf495,RKBGJG3ILC,2015-05-08,,456,C,
pinst_aaa0300524f8,installed_component,WATER_PUMP_5GPM,Shurflo,5 GPM Water Pump,AUX,pump,145,FW_PUMP_5,ves_e85c97dcf495,QLLB7ITF9X,2013-08-24,,567,B,
pinst_c4d888f80f7c,installed_component,SANITATION_HOSE_10FT,Trident,Sanitation Hose 10ft,AUX,hose,135,SAN_HOSE,ves_e85c97dcf495,64NSHP2JNC,2013-04-11,,410,C,
pinst_f191c2e659a1,installed_component,MACERATOR_PUMP,Jabsco,Macerator Pump,AUX,pump,290,MACERATOR,ves_e85c97dcf495,5GNYE623Q5,2014-10-12,,335,B,
pinst_7c3dfe6b68c4,installed_component,AC_RAW_WATER_PUMP,March,AC Raw Water Pump,AUX,pump,390,AC_WPUMP,ves_e85c97dcf495,NXKU8UPUUV,2007-06-09,,372,C,
pinst_41f034f0e7cb,installed_component,HELM_PUMP_HYD,SeaStar,Hydraulic Helm Pump,STEERING,helm,510,HELM_HYD,ves_e85c97dcf495,GSP0DSP95I,2010-04-01,,461,C,
pinst_1ccf3552c684,installed_component,HYD_STEERING_CYL,SeaStar,Hydraulic Steering Cylinder,STEERING,cylinder,620,STEER_CYL,ves_e85c97dcf495,86S9ZC1QHT,2010-12-05,,412,C,
pinst_26f271b282fa,installed_component,HULL_STRINGER_SET,MarineCo,Stringer Set,HULL,stringer,2800,STRINGER_SET,ves_e85c97dcf495,XDYMP5V5DG,2011-06-01,,,C,
pinst_9a53a8a9977b,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_e85c97dcf495,78A1MV7SVR,2011-01-21,,,C,
pinst_e7d42d624d00,installed_component,HULL_CORE_PANEL,MarineCo,Composite Core Panel,HULL,core_panel,450,CORE_PANEL,ves_e85c97dcf495,ULYWP4CQ40,2014-01-20,,,C,
pinst_fc2d0e673a30,installed_component,INB_CUTLASS_BRG,Duramax,Cutlass Bearing,PROPULSION,bearing,135,CUTLASS,ves_e85c97dcf495,9WZ9PUDWG7,2009-05-10,,379,B,
pinst_e86c105b59fb,installed_component,SHAFT_SEAL_1_25,PYI,Shaft Seal 1.25in,PROPULSION,seal,420,SHAFT_SEAL,ves_e85c97dcf495,BL3XXQ5DHR,2008-10-11,,458,C,
pinst_8007c8511faa,installed_component,SHAFT_1_25_SS,Aquamet,1.25in SS Prop Shaft,PROPULSION,shaft,1650,SHAFT_125,ves_e85c97dcf495,BPM1PY8OTC,2008-02-04,,535,D,
pinst_58019e898d90,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_e85c97dcf495,BRWT7CSYBZ,2011-04-10,,450,B,
pinst_e0cf3a9ef295,installed_component,ENG_LONG_BLOCK_V8,OEM,V8 Marine Long Block,ENGINE,long_block,15800,LBV8,ves_e85c97dcf495,NB101MTH0Y,2006-06-24,,478,C,
pinst_32f9915ff013,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_e85c97dcf495,U52MCQWVSM,2012-03-26,,352,B,
pinst_6aea780beba6,installed_component,HEAT_EXCHANGER_MID,Sierra,Mid-size Heat Exchanger,ENGINE,heat_exchanger,1100,HX_MID,ves_e85c97dcf495,OMFNEJEC9H,2007-11-02,,388,B,
pinst_7f3ffd63458d,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_e85c97dcf495,N854M9BC25,2014-10-26,,453,B,
pinst_d734acda6ddf,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_e85c97dcf495,7GZ92A0Y16,2016-09-10,,399,C,
pinst_89e145a281c3,installed_component,FUEL_PUMP_HP,OEM,High Pressure Fuel Pump,FUEL,pump,460,FUEL_PUMP_HP,ves_e85c97dcf495,MMF1UC8NO8,2007-11-06,,480,C,
pinst_77ca0ccbf08d,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_bbe230212bed,RDXTMORY77,1988-08-22,,,C,
pinst_fe241949ddf8,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_bbe230212bed,P6SPUN5LX7,1984-02-27,,,C,
pinst_d351e68925ba,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_bbe230212bed,VOX7S0JBCN,1986-04-02,,,D,
pinst_1913691f88ac,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_bbe230212bed,KAHIY8ZDH5,1987-09-12,,,C,
pinst_be22579d7211,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_bbe230212bed,UXXWDWG8F3,1994-07-28,,3188,C,
pinst_e574fc288bec,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_bbe230212bed,FTKY0ISTO0,1991-08-25,,3242,C,
pinst_16fc4a317055,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_bbe230212bed,AQFFB6CDLZ,1988-10-04,,3727,C,
pinst_4ab439fdd9ce,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_bbe230212bed,MU4Q7WZRIX,1986-08-11,,3284,D,
pinst_3abc956385a7,installed_component,TRIM_TAB_ACTUATOR,Lenco,Trim Tab Actuator,AUX,actuator,210,TRIM_ACT,ves_bbe230212bed,NF25EAXO2L,1989-07-12,,2970,C,
pinst_9123b8e67630,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_bbe230212bed,YON5MQMT89,1993-02-20,,,F,
pinst_a8b1a947778b,installed_component,OB_WATER_PUMP_KIT,OEM,Outboard Water Pump Kit,ENGINE,pump,180,OB_WPUMP,ves_bbe230212bed,DBBBKQLBEI,1991-08-13,,2853,C,
pinst_c7bfa670cced,installed_component,OB_GEARCASE_SEAL_KIT,OEM,Outboard Gearcase Seal Kit,PROPULSION,seal_kit,95,OB_GEAR_SEAL,ves_bbe230212bed,BYZIXX484S,1988-02-04,,3984,C,
pinst_710c2dfc8ec7,installed_component,OB_LOWER_UNIT,OEM,Outboard Lower Unit Assy,PROPULSION,lower_unit,4800,OB_LOWER_UNIT,ves_bbe230212bed,I6T6SLF4L5,1988-11-05,,3749,F,
pinst_4415cfcd03df,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_bbe230212bed,EQDS49FM14,1985-07-03,,3197,C,
pinst_26d6657c8f8a,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_bbe230212bed,07S6EJYP7I,1991-10-10,,2487,F,
pinst_b5e97ad8c2c5,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_bbe230212bed,FTWWA3PNMC,1993-09-16,,2514,C,
pinst_5ff36b224810,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_bbe230212bed,CO6KRK8XJ5,1984-05-20,,3538,C,
pinst_7e99cb658de2,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_bbe230212bed,2ORTTYNSYQ,1991-05-19,,2419,D,
pinst_91bde2426885,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_bbe230212bed,1VHPGFAEXI,1986-12-03,,3783,C,
pinst_ca22b398e379,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_bbe230212bed,7FWW88EKM1,1992-09-14,,2470,C,
pinst_a87f95988700,installed_component,BUS_BAR_12V,Blue Sea,12V Bus Bar,ELECTRICAL,bus_bar,55,BUSBAR_12,ves_bbe230212bed,YC69LOJPXG,1985-04-22,,,C,
pinst_f9a9550388d0,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_adebceae0fad,SX2BNF4Z8G,1992-02-25,,,C,
pinst_0565a91be294,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_adebceae0fad,NKR4D4MD6G,1996-02-09,,,C,
pinst_46f0a74333cd,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_adebceae0fad,LO2W2RVRXH,1999-04-25,,,C,
pinst_2f7a51a2d28e,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_adebceae0fad,MAE0VQ63ZX,1999-09-03,,,C,
pinst_bc4ca6b21101,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_adebceae0fad,XE0ZWVF2J9,1998-05-05,,604,C,
pinst_f778c9982b96,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_adebceae0fad,EN1DH4FT4K,1994-11-05,,470,D,
pinst_ab67ff9c7d18,installed_component,JET_WEAR_RING,Yamaha,Jet Wear Ring,PROPULSION,wear_ring,160,JET_WEAR,ves_adebceae0fad,SVMGZUFYSS,1993-09-22,,635,C,
pinst_389134ccf238,installed_component,JET_IMPELLER,Solas,Jet Impeller,PROPULSION,impeller,490,JET_IMP,ves_adebceae0fad,AVRAB7UO7A,2002-11-20,,528,C,
pinst_ceb12fda0a34,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_adebceae0fad,RKB3ZGC381,1997-12-19,,,C,
pinst_80d7857ea003,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_adebceae0fad,FOGG95B737,1993-06-15,,575,D,
pinst_ab3a59c483f9,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_adebceae0fad,QH15E1U14D,2002-10-17,,579,C,
pinst_3c1094c91a43,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_adebceae0fad,11588VH19L,1992-04-18,,570,B,
pinst_ce33827990b7,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_adebceae0fad,XJ7X3TDEVS,1993-11-12,,504,C,
pinst_d19b8f0bbd7d,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_adebceae0fad,BZ69VFG89F,1993-07-22,,404,C,
pinst_5b96c6d3db0b,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_adebceae0fad,585MR6D9UH,1996-10-13,,452,C,
pinst_192d822110b6,installed_component,CHARGER_20A,ProMariner,20A Charger,ELECTRICAL,charger,330,CHARGER_20,ves_adebceae0fad,02X3GYUSBI,1995-02-26,,,D,
pinst_cdecc4a8569f,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_6647655670db,Y9MYW3GOW3,1996-01-04,,,B,
pinst_cd1b7047a6ec,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_6647655670db,19SWEJKRDL,1999-09-25,,,C,
pinst_9f14542454aa,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_6647655670db,28MCM8HS3Z,1996-05-01,,,C,
pinst_652155e5a8bb,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_6647655670db,ZL1JKJWWM2,2002-03-04,,,C,
pinst_46aab3e3976d,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_6647655670db,A9XML2I2IC,2002-07-15,,714,C,
pinst_bb2e91cd3466,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_6647655670db,XRAX5NBP3U,2006-04-16,,691,C,
pinst_002ff08958c3,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_6647655670db,QXD67NAZ9I,2005-05-17,,756,C,
pinst_58073be42812,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_6647655670db,H2DR05JTI2,2005-02-19,,612,C,
pinst_6beb9cb7cb1a,installed_component,TRIM_TAB_ACTUATOR,Lenco,Trim Tab Actuator,AUX,actuator,210,TRIM_ACT,ves_6647655670db,E1N27BCR2J,1996-03-23,,754,C,
pinst_cd9bbd07eccc,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_6647655670db,789KN25A92,2003-01-28,,,C,
pinst_ba0c42f0bcb1,installed_component,BELLOWS_EXHAUST,Mercury,Exhaust Bellows,PROPULSION,bellows,95,BELLOWS_EXH,ves_6647655670db,EUKTLRSPFC,1998-10-19,,628,C,
pinst_b1b07ce1d087,installed_component,BELLOWS_UJOINT,Mercury,U-Joint Bellows,PROPULSION,bellows,110,BELLOWS_UJ,ves_6647655670db,NJGBNZ4QCC,2005-03-24,,587,C,
pinst_d57c904335ec,installed_component,GIMBAL_BEARING,Mercury,Gimbal Bearing,PROPULSION,bearing,185,GIMBAL_BRG,ves_6647655670db,VQJ5B6NG6H,2004-01-08,,666,C,
pinst_d77d1db09db4,installed_component,UJOINT_SET,Mercury,U-Joint Set,PROPULSION,u_joint,210,UJOINT_SET,ves_6647655670db,RMB3GT89NC,2001-12-10,,784,C,
pinst_74017cec3c67,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_6647655670db,WB9I5W8Z7X,2004-02-20,,869,C,
pinst_b9b9e83dcef8,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_6647655670db,5R69T02Q8J,1998-04-06,,618,D,
pinst_5dbb79b624e3,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_6647655670db,8ZQKVAT0R3,1997-12-27,,671,C,
pinst_c0b8e8eead30,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_6647655670db,5SIYX88TD0,2002-02-05,,584,C,
pinst_2fffbca2019f,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_6647655670db,RWBFE1CGKR,1997-09-04,,849,C,
pinst_102de5e3403e,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_6647655670db,G0D3ZLGBZK,2002-12-06,,885,C,
pinst_4b9efad06529,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_6647655670db,FY9R4LBKDY,1999-02-26,,594,B,
pinst_6f3cfedf4cb1,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_6647655670db,TECIRQNLWT,1996-11-12,,764,C,
pinst_d286c8b1a3e4,installed_component,CHARGER_20A,ProMariner,20A Charger,ELECTRICAL,charger,330,CHARGER_20,ves_6647655670db,17YSJZH5LR,2003-03-26,,,C,
pinst_814dbc0871f1,installed_component,BUS_BAR_12V,Blue Sea,12V Bus Bar,ELECTRICAL,bus_bar,55,BUSBAR_12,ves_6647655670db,5NE795C1DT,2000-07-05,,,C,
pinst_09c90e7d4b73,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_216327f6caf4,4EE14MSJEQ,2004-02-04,,,B,
pinst_656e2e60df93,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_216327f6caf4,RB39EO1YTI,2011-01-16,,,B,
pinst_f328844b94b5,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_216327f6caf4,DM7OSL3HOQ,2004-05-16,,,C,
pinst_7f8992ce1c80,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_216327f6caf4,D0TIIIU2G0,2006-01-26,,,B,
pinst_287cbf0ca66a,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_216327f6caf4,BR6XKQHROR,2007-07-10,,7348,C,
pinst_790249947741,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_216327f6caf4,0ZN4F6CFIC,2008-04-08,,7655,C,
pinst_02ad5f196293,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_216327f6caf4,W5W4R3UZ3W,2008-05-13,,6768,C,
pinst_d45ab4ec3028,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_216327f6caf4,15YZ2QFOT6,2003-07-19,,7951,C,
pinst_c089eece2363,installed_component,DEPTH_XDUCER,Airmar,Depth Transducer,NAV,sensor,190,XDUCER_DEPTH,ves_216327f6caf4,RANKTJKH1Q,2007-04-23,,8220,B,
pinst_ad8774a51643,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_216327f6caf4,ISSIHTZGAB,2006-10-17,,,C,
pinst_83230d14f84a,installed_component,OB_WATER_PUMP_KIT,OEM,Outboard Water Pump Kit,ENGINE,pump,180,OB_WPUMP,ves_216327f6caf4,MUCDV6G9M1,2007-02-25,,7035,D,
pinst_49d0d6e9d533,installed_component,OB_GEARCASE_SEAL_KIT,OEM,Outboard Gearcase Seal Kit,PROPULSION,seal_kit,95,OB_GEAR_SEAL,ves_216327f6caf4,SZDUF8O40W,2005-10-15,,8055,C,
pinst_768842367a3f,installed_component,OB_LOWER_UNIT,OEM,Outboard Lower Unit Assy,PROPULSION,lower_unit,4800,OB_LOWER_UNIT,ves_216327f6caf4,CCU38NQFB8,2002-08-12,,6828,D,
pinst_b4ccd137b127,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_216327f6caf4,CVDNURXHN1,2006-01-05,,7715,C,
pinst_16101d709c2d,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_216327f6caf4,TLJC9VUAMG,2004-12-27,,8030,C,
pinst_4bdb47b4dea8,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_216327f6caf4,GXVWXLRE2H,2008-07-11,,6938,C,
pinst_776fe92fd6a5,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_216327f6caf4,UNYCH8FG4A,2005-03-18,,8679,C,
pinst_8d1bc721dc99,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_216327f6caf4,CPJWM8MZES,2006-12-23,,8198,C,
pinst_db83aeb06ea9,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_216327f6caf4,H4JE0VET8H,2003-02-28,,7144,C,
pinst_c3b495a53d7c,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_216327f6caf4,S095LYHH5P,2009-01-06,,7014,C,
pinst_29fcaa8bdc31,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_216327f6caf4,HXN8QWCNXU,2012-10-20,,,B,
pinst_9108d9ccea5d,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_216327f6caf4,Z3OFMGJHME,2004-05-07,,,B,
pinst_099117007807,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_b82ef7fe4a1f,HMYLFVORQA,2013-01-03,,,A,
pinst_3ea6d141b383,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_b82ef7fe4a1f,S0HIAV9R9S,2011-08-12,,,B,
pinst_fa4330470998,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_b82ef7fe4a1f,OM1DB4S7GM,2017-04-12,,,C,
pinst_64d83c6a08d1,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_b82ef7fe4a1f,PNP1RE2WH6,2007-11-01,,,C,
pinst_78f7784bd8b6,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_b82ef7fe4a1f,2WYX8JVUQ6,2010-09-14,,404,C,
pinst_a1cdfed7dda3,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_b82ef7fe4a1f,9YFJMV75AV,2007-08-26,,382,C,
pinst_3fdd8eb451a0,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_b82ef7fe4a1f,NCD4IQ7UYP,2013-07-13,,358,C,
pinst_9bad2ba12b53,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_b82ef7fe4a1f,2MGNZL7ZPN,2015-10-15,,418,C,
pinst_33d6b59dccfb,installed_component,TRIM_TAB_ACTUATOR,Lenco,Trim Tab Actuator,AUX,actuator,210,TRIM_ACT,ves_b82ef7fe4a1f,VT5BHFLFSM,2012-10-27,,396,B,
pinst_262ae61d6fae,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_b82ef7fe4a1f,MOQK2K6J86,2008-06-14,,,F,
pinst_42d23c2eaea5,installed_component,OB_WATER_PUMP_KIT,OEM,Outboard Water Pump Kit,ENGINE,pump,180,OB_WPUMP,ves_b82ef7fe4a1f,XYASDL93ST,2014-08-01,,397,B,
pinst_cc1d7a2ceb0a,installed_component,OB_GEARCASE_SEAL_KIT,OEM,Outboard Gearcase Seal Kit,PROPULSION,seal_kit,95,OB_GEAR_SEAL,ves_b82ef7fe4a1f,YR8FNPV57K,2016-10-26,,440,B,
pinst_59d1a5d44f04,installed_component,OB_LOWER_UNIT,OEM,Outboard Lower Unit Assy,PROPULSION,lower_unit,4800,OB_LOWER_UNIT,ves_b82ef7fe4a1f,JRSIOUCZ87,2011-04-25,,494,D,
pinst_a148e10a5118,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_b82ef7fe4a1f,POYBZJ1M8J,2010-10-04,,532,C,
pinst_94701717d26b,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_b82ef7fe4a1f,IS464RWQX0,2017-12-26,,550,D,
pinst_a3c58482c27b,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_b82ef7fe4a1f,AMH806YXL4,2016-10-10,,582,B,
pinst_40842bc14188,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_b82ef7fe4a1f,7HL0SUS7I3,2014-02-19,,461,C,
pinst_5a0d9016b1af,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_b82ef7fe4a1f,WFHQHOZTT2,2014-03-19,,522,C,
pinst_ae87ddc62a2d,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_b82ef7fe4a1f,GH86STCHQ2,2007-09-06,,561,C,
pinst_6417d4300f01,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_b82ef7fe4a1f,MFYH4JW68I,2017-11-17,,505,C,
pinst_2a951535fbaf,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_b82ef7fe4a1f,QQK2H6BQXU,2016-02-06,,,B,
pinst_7f645519173b,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_09252b95e92d,KG4TT2X1OZ,2015-02-28,,,A,
pinst_56f826de4e91,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_09252b95e92d,6N4BT3CKM3,2011-11-23,,,B,
pinst_ef10f08b3bd1,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_09252b95e92d,KXBY6LHIAO,2015-09-04,,,C,
pinst_28296f8adb4d,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_09252b95e92d,P2VF1LQXJQ,2010-06-12,,,C,
pinst_792af5ece070,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_09252b95e92d,63LOXE67UW,2012-03-20,,1295,C,
pinst_8cbbe27dbf0c,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_09252b95e92d,J24CLX9SW9,2015-06-27,,959,C,
