inspection_id,vessel_id,work_order_id,part_component_id,inspection_type,inspector_role,hull_moisture_pct,compression_psi,oil_analysis_flags,corrosion_grade,wiring_submersion_flag,condition_grade,estimated_defect_cost,safety_critical_flags,created_at
insp_36b3c7ce0cde,ves_385bc725562f,wo_93c4395b5cb9,,survey,surveyor,6.61,{},"[""metal_elevated"", ""fuel_dilution""]",none,False,fair,522.68,[],2017-03-13T11:00:00
insp_97decf839439,ves_fbc1a06730d2,wo_4c74808c805d,,post_failure,tech,1.28,"{""cyl1"": 125, ""cyl2"": 181}",[],none,False,fair,8386.04,[],2019-08-07T10:00:00
insp_d9e191cf77f7,ves_fbc1a06730d2,wo_ea84184ad1a7,,post_failure,yard,6.01,"{""cyl1"": 141, ""cyl2"": 186}",[],light,False,fair,10543.36,[],2025-08-05T09:00:00
insp_9ba285c52ba0,ves_fbc1a06730d2,wo_e3dc94076114,,survey,tech,0.0,{},"[""normal""]",none,False,fair,1719.8,[],2018-12-21T11:00:00
insp_bd83b88040c5,ves_fbc1a06730d2,wo_a3525ff36b18,,survey,tech,17.77,{},"[""normal"", ""metal_elevated""]",none,False,fair,2030.04,[],2018-07-01T15:00:00
insp_4075650a9ac4,ves_e806f4e0fa91,wo_4f1f656e710c,,post_failure,tech,2.39,{},[],moderate,False,fair,5938.81,[],2022-07-02T12:00:00
insp_e9dfd8d5f99f,ves_e806f4e0fa91,wo_5e8693241046,,pre_purchase,tech,1.43,{},"[""normal""]",moderate,False,fair,1591.64,[],2023-02-08T16:00:00
insp_23ce12b5c6f8,ves_8102e8898ee0,wo_91286f8a578d,,salvage_intake,tech,2.4,{},"[""fuel_dilution""]",severe,True,good,4680.16,[],2025-01-03T10:00:00
insp_ec78ba4857b4,ves_f5616daf3de4,wo_098b0d9c45fe,,post_failure,tech,10.89,{},[],none,False,fair,3214.3,[],2018-08-07T10:00:00
insp_1be9aaa89371,ves_14710dc49c31,wo_03f83fbb4a4b,,survey,tech,3.08,"{""cyl1"": 91, ""cyl2"": 162}",[],moderate,False,fair,18260.96,[],2022-03-20T10:00:00
insp_7c8b9e831a8b,ves_14710dc49c31,wo_8c78046a40c2,,post_failure,tech,1.17,{},[],light,False,fair,1542.77,[],2016-02-20T09:00:00
insp_90872ed5342e,ves_14710dc49c31,wo_5d18144d73d8,,survey,surveyor,15.0,{},[],none,False,fair,1694.37,[],2017-09-17T13:00:00
insp_396f7019da7f,ves_14710dc49c31,wo_c283ff46f890,,salvage_intake,yard,3.17,{},[],none,False,fair,1099.46,[],2014-03-16T08:00:00
insp_0f0c05bdc6fb,ves_14710dc49c31,wo_0e8186fb4020,,post_failure,tech,18.39,{},"[""coolant_trace""]",moderate,False,fair,438.15,[],2024-11-05T11:00:00
insp_3cd18c5fca2f,ves_14710dc49c31,wo_f6c0e2c57c50,,salvage_intake,tech,7.49,"{""cyl1"": 178, ""cyl2"": 96}","[""metal_elevated"", ""coolant_trace""]",moderate,False,fair,2932.91,[],2024-05-16T10:00:00
insp_c6655104c957,ves_26cde3be3dbc,wo_545fbcedd6a8,,pre_purchase,tech,1.15,{},"[""metal_elevated""]",severe,False,fair,1381.78,[],2022-05-13T14:00:00
insp_720faa965965,ves_26cde3be3dbc,wo_b8ad0fdaeb39,,post_failure,tech,17.19,{},[],severe,False,fair,6895.88,[],2022-08-21T15:00:00
insp_37434e7db38d,ves_26cde3be3dbc,wo_2a8d91bb5196,,pre_purchase,tech,21.01,{},"[""coolant_trace""]",moderate,False,fair,6889.98,[],2018-02-21T09:00:00
insp_c4f55f91951f,ves_26cde3be3dbc,wo_63b166c1629a,,survey,tech,7.04,{},"[""metal_elevated""]",light,False,fair,653.54,[],2014-12-07T14:00:00
insp_3ae1d8fa5a39,ves_26cde3be3dbc,wo_024b1ce4981b,,salvage_intake,tech,29.33,{},[],severe,False,fair,23022.18,"[""must_repair_before_use""]",2020-06-06T09:00:00
insp_fffb0ccf1be4,ves_26cde3be3dbc,wo_bec23b9004b8,,post_failure,tech,13.91,"{""cyl1"": 122, ""cyl2"": 183}",[],none,False,fair,2246.4,[],2015-04-10T15:00:00
insp_98887e7368ef,ves_050dc0aaf93c,wo_a23cf11b8820,,post_failure,surveyor,15.39,{},"[""coolant_trace"", ""normal""]",none,False,excellent,16776.53,[],2026-01-22T12:00:00
insp_dba0038c6b1a,ves_050dc0aaf93c,wo_b537a1a351b4,,post_failure,yard,15.98,{},[],moderate,False,excellent,2244.96,[],2024-01-08T12:00:00
insp_bfaeac02c0d7,ves_050dc0aaf93c,wo_a0da694d4318,,post_failure,yard,2.44,{},"[""normal""]",none,False,excellent,1786.88,[],2023-06-05T16:00:00
insp_a39ca79b2828,ves_050dc0aaf93c,wo_2d3fdf828037,,salvage_intake,surveyor,2.28,{},[],moderate,False,excellent,2292.77,[],2020-11-23T08:00:00
insp_2533b75ef0a3,ves_050dc0aaf93c,wo_2cd08385414a,,pre_purchase,tech,7.1,{},"[""fuel_dilution"", ""coolant_trace""]",none,False,excellent,462.72,[],2023-07-23T11:00:00
insp_0d6164d1c1ac,ves_d8c673b9eb2d,wo_2ea4f7f7d92a,,salvage_intake,tech,16.87,{},"[""metal_elevated""]",none,False,good,387.88,[],2018-10-07T08:00:00
insp_a86b0eaed85a,ves_d8c673b9eb2d,wo_6d1cac957af8,,post_failure,surveyor,10.09,{},"[""metal_elevated""]",none,False,good,141.05,[],2015-01-07T14:00:00
insp_3ccbbf9790fd,ves_92cfd714a430,wo_db6ce79c20f5,,post_failure,surveyor,6.57,{},"[""coolant_trace"", ""metal_elevated""]",none,False,good,1266.29,[],2021-09-13T13:00:00
insp_bf55ed4d91b8,ves_92cfd714a430,wo_ab82ac829b6d,,salvage_intake,tech,19.99,{},[],none,False,good,653.34,[],2017-03-18T09:00:00
insp_4faa47ad89e9,ves_92cfd714a430,wo_7e56355c706d,,post_failure,surveyor,3.4,{},"[""coolant_trace"", ""fuel_dilution""]",none,False,good,1978.34,[],2017-05-23T15:00:00
insp_10962f0d7160,ves_8202fc324fc7,wo_287f91c93afa,,survey,surveyor,15.65,{},[],none,False,fair,33258.34,"[""must_repair_before_use""]",2024-11-02T16:00:00
insp_870da5259b17,ves_8202fc324fc7,wo_358b16d8ce8d,,salvage_intake,tech,7.84,{},"[""coolant_trace"", ""fuel_dilution""]",light,False,fair,1504.64,[],2015-05-05T14:00:00
insp_eaa756c290c0,ves_000e3bf63289,wo_2dde485473f9,,post_failure,tech,0.0,{},"[""normal"", ""metal_elevated""]",light,False,good,1383.88,[],2026-08-10T08:00:00
insp_b1b7d782fbfa,ves_000e3bf63289,wo_c10de01add55,,post_failure,yard,9.06,"{""cyl1"": 143, ""cyl2"": 129}",[],none,False,good,2840.64,[],2017-10-17T16:00:00
insp_9986daafeaf2,ves_000e3bf63289,wo_1a4201f5e71e,,post_failure,tech,4.43,{},"[""coolant_trace"", ""fuel_dilution""]",moderate,False,good,1940.65,[],2025-02-23T15:00:00
insp_c6c11ac7b9f9,ves_02ca4b97d678,wo_dc2ff375dc2a,,post_failure,tech,5.06,{},[],none,False,good,908.0,[],2017-02-07T13:00:00
insp_10e84b8dcc8b,ves_02ca4b97d678,wo_99fd7b067517,,survey,insurer,22.3,{},"[""coolant_trace""]",light,False,good,12243.88,[],2024-06-18T08:00:00
insp_662c229e309a,ves_02ca4b97d678,wo_f6f7a0c5e998,,post_failure,tech,4.23,"{""cyl1"": 159, ""cyl2"": 91}",[],light,False,good,3390.64,[],2018-12-18T14:00:00
insp_614ddbd5eb26,ves_02ca4b97d678,wo_f47fa84a0c73,,post_failure,surveyor,9.74,{},[],light,False,good,1062.95,[],2021-07-20T13:00:00
insp_ab88f3366768,ves_02ca4b97d678,wo_72e1031bca86,,salvage_intake,surveyor,15.73,{},[],light,False,good,2232.65,[],2017-09-23T13:00:00
insp_a63daa58808c,ves_c5dfcd25901b,wo_84fe448b5215,,post_failure,tech,16.29,{},[],light,False,excellent,923.64,[],2022-11-25T14:00:00
insp_e32c403598e6,ves_c5dfcd25901b,wo_aca104034801,,salvage_intake,surveyor,16.46,{},[],light,False,excellent,18690.67,"[""must_repair_before_use""]",2025-02-04T15:00:00
insp_e613a4e9a5e1,ves_834e936c717d,wo_8b7465890ca7,,post_failure,tech,8.48,{},[],light,False,fair,518.89,[],2023-08-23T11:00:00
insp_822208810f2f,ves_834e936c717d,wo_8a5cd554206a,,survey,tech,14.87,{},[],moderate,False,fair,18074.24,"[""must_repair_before_use""]",2024-04-04T12:00:00
insp_479afcc0f6d5,ves_bc2c23a0b5d5,wo_5642b0c76567,,salvage_intake,tech,15.96,"{""cyl1"": 143, ""cyl2"": 176}","[""metal_elevated"", ""fuel_dilution""]",light,False,fair,3529.38,[],2019-07-18T12:00:00
insp_1c3ea5551db5,ves_bc2c23a0b5d5,wo_13241ea1345d,,survey,surveyor,13.33,{},"[""coolant_trace"", ""normal""]",light,False,fair,1794.41,[],2017-01-13T11:00:00
insp_ef8bdfb2869e,ves_bc2c23a0b5d5,wo_0a71a9f29660,,salvage_intake,surveyor,8.34,{},[],severe,False,fair,10135.2,[],2014-01-21T10:00:00
insp_2777b4cd3cbf,ves_bc2c23a0b5d5,wo_7281f5ed665f,,survey,tech,0.31,{},"[""metal_elevated""]",moderate,False,fair,380.74,[],2026-11-01T16:00:00
insp_b8f90c823833,ves_69995de04145,wo_b7a8cf5abef6,,post_failure,yard,15.58,{},[],none,False,good,354.99,[],2024-08-16T10:00:00
insp_981c0676b1c3,ves_69995de04145,wo_ac2df2f0a0f0,,post_failure,surveyor,10.97,{},"[""metal_elevated""]",none,False,good,1602.35,"[""must_repair_before_use""]",2020-10-19T13:00:00
insp_8c052fa18d22,ves_69995de04145,wo_faedf1eae956,,pre_purchase,tech,7.75,{},[],none,False,good,688.75,[],2026-06-16T13:00:00
insp_726cf7647a9c,ves_cc53eb4e1804,wo_709af1a0af1d,,post_failure,tech,0.0,{},[],none,False,excellent,1211.31,[],2018-07-24T10:00:00
insp_2391b3c2aa9a,ves_204eaf0fc8c8,wo_525f32cb558a,,post_failure,surveyor,11.48,{},"[""coolant_trace""]",none,False,very_good,454.02,[],2023-03-12T16:00:00
insp_06b1978ca74d,ves_e2d3ca5d08ad,wo_4131de9ff3a4,,post_failure,tech,14.83,{},"[""metal_elevated""]",none,False,good,24276.4,"[""must_repair_before_use""]",2020-10-09T11:00:00
insp_ca9d48b4dc91,ves_501da7992bea,wo_625b1324d85b,,post_failure,yard,22.38,{},"[""metal_elevated""]",light,False,poor,19495.3,"[""must_repair_before_use""]",2014-09-23T16:00:00
insp_06987b4e4d14,ves_501da7992bea,wo_181d473451f5,,post_failure,yard,19.31,{},"[""metal_elevated"", ""coolant_trace""]",severe,False,poor,540.96,[],2016-10-07T16:00:00
insp_b73c62a22408,ves_e53f02254fcd,wo_6f7f81824494,,salvage_intake,tech,12.92,{},"[""metal_elevated"", ""fuel_dilution""]",severe,False,fair,24826.52,"[""must_repair_before_use""]",2018-05-25T10:00:00
insp_ce93ad9e1f04,ves_e53f02254fcd,wo_51a59247f62c,,salvage_intake,insurer,8.09,"{""cyl1"": 117, ""cyl2"": 142}",[],none,False,fair,2615.2,[],2015-05-13T13:00:00
insp_d4a28ad679f2,ves_e53f02254fcd,wo_ae332dc74438,,post_failure,tech,11.17,{},[],severe,False,fair,1720.25,[],2023-04-19T10:00:00
insp_70d311b4f103,ves_e53f02254fcd,wo_404d13e72bfa,,salvage_intake,yard,14.11,"{""cyl1"": 100, ""cyl2"": 118}","[""normal"", ""coolant_trace""]",light,False,fair,9023.6,[],2018-04-20T09:00:00
insp_a7ba67094135,ves_e53f02254fcd,wo_d9f5e5e81348,,post_failure,tech,0.0,{},"[""fuel_dilution""]",none,False,fair,1234.48,[],2023-11-22T13:00:00
insp_ea9e75cd2df1,ves_e53f02254fcd,wo_decce97b34bd,,survey,tech,5.25,{},"[""coolant_trace""]",none,False,fair,527.95,[],2021-08-02T14:00:00
insp_097f9ea51523,ves_e53f02254fcd,wo_a0f382a97c0d,,survey,tech,12.24,{},"[""fuel_dilution""]",none,False,fair,9598.02,[],2020-09-08T16:00:00
insp_88bfa6b209f5,ves_2d93dba814e5,wo_cb5f52cc7996,,survey,tech,9.47,{},"[""fuel_dilution""]",light,False,very_good,364.8,[],2020-05-04T16:00:00
insp_341919f928b7,ves_23725c497ba8,wo_61690d95b2ac,,salvage_intake,surveyor,14.19,{},"[""coolant_trace"", ""normal""]",moderate,False,fair,771.99,[],2019-05-23T14:00:00
insp_39df7459d8ec,ves_23725c497ba8,wo_aa174f32f0c7,,salvage_intake,surveyor,6.71,{},"[""fuel_dilution"", ""normal""]",none,False,fair,1607.38,[],2026-05-24T15:00:00
insp_10ddb60883a6,ves_cb2ef0cfeae0,wo_8f2bf8fd699c,,post_failure,surveyor,1.72,"{""cyl1"": 147, ""cyl2"": 158}",[],none,False,fair,463.08,[],2014-08-18T13:00:00
insp_3e6228de49b9,ves_cb2ef0cfeae0,wo_75a4fb412149,,survey,surveyor,17.13,{},[],none,False,fair,1041.38,[],2015-03-14T14:00:00
insp_aa9fee737b3f,ves_17ed6ac8b0d6,wo_43be4b02cfb7,,post_failure,yard,12.15,"{""cyl1"": 162, ""cyl2"": 172}","[""coolant_trace""]",none,False,fair,5936.08,[],2023-08-19T15:00:00
insp_daa3ed6452bc,ves_17ed6ac8b0d6,wo_13894f8ae0ce,,survey,tech,3.18,{},"[""metal_elevated""]",light,False,fair,1789.98,[],2017-01-11T12:00:00
insp_a1439031572f,ves_7936eea2016c,wo_aa39b8bb4566,,salvage_intake,tech,4.5,"{""cyl1"": 98, ""cyl2"": 91}",[],light,False,excellent,3354.28,[],2014-05-02T09:00:00
insp_b10e6c2a1e5b,ves_7936eea2016c,wo_4b20980eea73,,pre_purchase,tech,6.69,{},[],none,False,excellent,4538.78,[],2020-08-24T10:00:00
insp_cbc217013deb,ves_7936eea2016c,wo_4b12dcfbd598,,salvage_intake,yard,34.15,{},[],light,False,excellent,2958.18,[],2018-04-10T09:00:00
insp_626f21346cd0,ves_f3013cf096ad,wo_6b43e09fc960,,survey,tech,8.08,{},"[""coolant_trace""]",none,False,fair,18554.54,"[""must_repair_before_use""]",2020-11-02T14:00:00
insp_01c07e6c143d,ves_f3013cf096ad,wo_53be3c6b4874,,survey,tech,10.13,{},[],none,False,fair,1142.79,[],2018-04-08T13:00:00
insp_3e2e9ae1f2e2,ves_f3013cf096ad,wo_f8e67faff78b,,survey,tech,0.0,{},[],moderate,False,fair,905.33,[],2015-02-13T10:00:00
insp_f12cd28fe350,ves_f3013cf096ad,wo_1f2d28d35b1b,,post_failure,yard,14.29,{},"[""metal_elevated"", ""normal""]",none,False,fair,744.51,[],2017-12-05T12:00:00
insp_7dbd04f927b4,ves_9a575271d46b,wo_c9a2444aa49c,,post_failure,tech,30.37,{},[],light,False,poor,27856.13,"[""must_repair_before_use""]",2020-11-02T12:00:00
insp_11f198ea04fe,ves_9a575271d46b,wo_d06f9d926430,,post_failure,tech,16.42,{},"[""coolant_trace"", ""fuel_dilution""]",severe,False,poor,1400.94,[],2021-10-13T09:00:00
insp_ef4b30b6871e,ves_9a575271d46b,wo_514427418407,,survey,tech,9.18,{},"[""normal""]",light,False,poor,2757.78,[],2019-12-15T13:00:00
insp_5644d7db81ee,ves_9a575271d46b,wo_adc9042776df,,post_failure,tech,1.93,{},"[""fuel_dilution""]",none,False,poor,195.08,[],2015-04-20T15:00:00
insp_798946f12d74,ves_5bdfa68d4a69,wo_8f028c4f9ad4,,pre_purchase,tech,19.01,{},"[""metal_elevated"", ""coolant_trace""]",light,False,fair,753.41,[],2023-08-03T12:00:00
insp_2f07f1ce42e8,ves_a61c256d1f60,wo_f118077d16a9,,post_failure,tech,17.63,{},[],light,False,very_good,1779.79,[],2024-12-21T14:00:00
insp_2f356e6d887a,ves_63147cdde871,wo_6b187a7786d8,,survey,tech,6.5,"{""cyl1"": 187, ""cyl2"": 150}",[],light,False,very_good,1581.46,[],2026-10-03T08:00:00
insp_5399414ee9ea,ves_63147cdde871,wo_47e859027291,,post_failure,insurer,3.98,{},[],light,False,very_good,1358.48,[],2022-06-01T13:00:00
insp_aaf5a8a68b8e,ves_db198101a01f,wo_0250606d0159,,post_failure,insurer,14.52,{},"[""metal_elevated""]",moderate,False,good,392.04,[],2026-06-11T11:00:00
insp_6b4fb69f246d,ves_6e69347abe13,wo_12e73c4521e1,,post_failure,tech,20.71,{},"[""normal""]",light,False,poor,2502.09,[],2018-10-20T09:00:00
insp_fcc7f8179106,ves_6e69347abe13,wo_48e9acab48ad,,post_failure,tech,16.09,{},"[""fuel_dilution""]",light,False,poor,2995.07,[],2018-09-14T14:00:00
insp_8ff94faa352d,ves_6e69347abe13,wo_aa73de1f6f1e,,post_failure,tech,20.47,{},"[""normal""]",light,False,poor,18343.55,"[""must_repair_before_use""]",2016-09-12T15:00:00
insp_29fd83c8ec61,ves_6e69347abe13,wo_1213fb8812a7,,salvage_intake,yard,3.24,{},[],moderate,False,poor,905.7,[],2014-04-24T13:00:00
insp_0ff280fce617,ves_69ec8056de74,wo_68e0d4f07a42,,survey,surveyor,14.81,{},"[""coolant_trace"", ""metal_elevated""]",moderate,False,fair,14606.62,[],2022-03-20T08:00:00
insp_fc4627a763ac,ves_69ec8056de74,wo_9ce2acdbcc5c,,post_failure,yard,15.6,{},"[""metal_elevated"", ""coolant_trace""]",severe,False,fair,4586.55,[],2019-12-11T13:00:00
insp_a1c6e8c9eb04,ves_69ec8056de74,wo_84ea34dc1431,,survey,tech,12.63,"{""cyl1"": 130, ""cyl2"": 172}","[""normal"", ""metal_elevated""]",none,False,fair,7036.1,[],2025-05-22T10:00:00
insp_c9b370306695,ves_5f5dc4b4f1c9,wo_60b7f0f6c186,,post_failure,tech,1.13,{},[],light,False,fair,989.86,[],2014-03-15T11:00:00
insp_64895c9797e3,ves_f96df0a3c525,wo_031ffb485a96,,salvage_intake,yard,9.03,{},"[""normal"", ""coolant_trace""]",severe,False,good,475.8,[],2019-04-01T08:00:00
insp_c3873419300c,ves_f96df0a3c525,wo_cc7fbec18e04,,salvage_intake,tech,7.77,{},"[""normal""]",light,False,good,397.93,[],2014-12-03T16:00:00
insp_9d9280ba3e5b,ves_991278f0ce32,wo_abee3d15d7ef,,salvage_intake,tech,11.98,{},[],light,False,fair,758.08,[],2021-12-23T13:00:00
insp_eedb7102f155,ves_991278f0ce32,wo_7a8683800b7c,,post_failure,tech,7.62,{},"[""coolant_trace"", ""normal""]",light,False,fair,914.51,[],2025-11-10T15:00:00
insp_927f0a2e796c,ves_991278f0ce32,wo_794030609450,,salvage_intake,tech,16.3,"{""cyl1"": 184, ""cyl2"": 109}","[""fuel_dilution""]",severe,False,fair,7961.38,[],2021-01-07T14:00:00
insp_ca6f71fbbe2d,ves_991278f0ce32,wo_76a852aa8ac7,,post_failure,tech,10.48,{},"[""metal_elevated"", ""coolant_trace""]",light,False,fair,1111.8,[],2016-11-07T08:00:00
insp_9e157969ab6a,ves_991278f0ce32,wo_b327c236c564,,pre_purchase,yard,8.1,"{""cyl1"": 139, ""cyl2"": 132}",[],severe,False,fair,35155.51,[],2019-04-16T08:00:00
insp_d0ad755bc254,ves_991278f0ce32,wo_5f7dddf8fb38,,salvage_intake,tech,10.48,{},[],none,False,fair,1128.28,[],2026-03-08T10:00:00
insp_567380a1767b,ves_b66b66413235,wo_ebcf0d2fae65,,pre_purchase,tech,16.38,{},[],moderate,False,poor,955.62,[],2022-11-18T13:00:00
insp_e14138dc7e4a,ves_b66b66413235,wo_ea29e2f87967,,pre_purchase,tech,12.8,"{""cyl1"": 134, ""cyl2"": 178}","[""coolant_trace""]",light,False,poor,5650.87,[],2026-03-24T12:00:00
insp_77e3c9dc76f6,ves_b66b66413235,wo_8ef567407bcc,,post_failure,surveyor,16.7,{},"[""fuel_dilution""]",none,False,poor,19510.51,"[""must_repair_before_use""]",2014-12-16T08:00:00
insp_cb02bd87abc4,ves_1c4d75486ed6,wo_c18236594461,,survey,tech,14.34,{},"[""coolant_trace""]",none,False,good,362.11,[],2017-07-06T12:00:00
insp_7d03d5c96303,ves_1c4d75486ed6,wo_7f255ec6d8bb,,salvage_intake,yard,7.49,{},[],none,False,good,857.0,[],2025-03-01T15:00:00
insp_cf5c5f5445d7,ves_1c4d75486ed6,wo_1d523923615b,,post_failure,yard,4.75,"{""cyl1"": 91, ""cyl2"": 178}",[],light,False,good,2225.44,[],2023-09-25T14:00:00
insp_b5dcc5da6bea,ves_beb56e21d9d6,wo_7f3ff3b7aad8,,pre_purchase,yard,13.01,{},"[""coolant_trace"", ""metal_elevated""]",none,False,fair,5507.35,[],2016-08-07T08:00:00
insp_9e8f05f5bded,ves_beb56e21d9d6,wo_ee5ac7ecbab7,,salvage_intake,tech,13.47,{},[],light,False,fair,47588.53,"[""must_repair_before_use""]",2017-03-11T15:00:00
insp_d592e046414d,ves_beb56e21d9d6,wo_529986ffd975,,post_failure,tech,8.72,"{""cyl1"": 90, ""cyl2"": 185}",[],moderate,False,fair,4342.22,[],2014-09-21T09:00:00
insp_b8ef52d7e1c0,ves_beb56e21d9d6,wo_b804694406a7,,post_failure,tech,4.34,{},"[""coolant_trace"", ""metal_elevated""]",moderate,False,fair,1679.73,"[""must_repair_before_use""]",2022-12-22T16:00:00
insp_1f37dc3f9dc0,ves_beb56e21d9d6,wo_d40e922947be,,post_failure,tech,16.67,{},"[""coolant_trace""]",none,False,fair,32734.49,"[""must_repair_before_use""]",2023-02-04T10:00:00
insp_034df92f4e1a,ves_beb56e21d9d6,wo_134e96310939,,post_failure,tech,4.44,{},"[""fuel_dilution""]",none,False,fair,1098.09,"[""must_repair_before_use""]",2023-12-03T15:00:00
insp_052190de2e0c,ves_beb56e21d9d6,wo_491c05aa758a,,survey,tech,5.07,{},"[""fuel_dilution"", ""metal_elevated""]",none,False,fair,5475.08,[],2023-08-04T13:00:00
insp_9932c3885987,ves_84e818384c48,wo_d17292ef6887,,post_failure,yard,17.21,"{""cyl1"": 171, ""cyl2"": 108}","[""coolant_trace"", ""metal_elevated""]",light,False,fair,19547.24,[],2017-03-25T14:00:00
insp_fda91653ada4,ves_84e818384c48,wo_6540193ec6dd,,salvage_intake,tech,0.0,{},[],light,False,fair,1011.98,[],2026-09-05T08:00:00
insp_e8e77e9235d0,ves_46af75b5e254,wo_149c77ee43f6,,post_failure,tech,20.73,{},[],none,False,very_good,5025.86,[],2024-05-17T11:00:00
insp_e5534a488315,ves_9c64206b8b55,wo_111b96f81d78,,post_failure,tech,5.34,{},"[""metal_elevated"", ""coolant_trace""]",light,False,excellent,1365.43,[],2018-06-14T14:00:00
insp_24b280e75ff4,ves_9c64206b8b55,wo_9bc02e8b9639,,post_failure,insurer,13.26,{},[],none,False,excellent,954.92,[],2025-12-19T11:00:00
insp_b1c62671cc57,ves_7d9b97361875,wo_db752590c7aa,,pre_purchase,yard,17.6,{},"[""coolant_trace"", ""normal""]",severe,False,fair,19656.69,"[""must_repair_before_use""]",2018-07-07T15:00:00
insp_6b1e977d552b,ves_7d9b97361875,wo_c931ee55b968,,post_failure,yard,11.65,{},"[""normal""]",light,False,fair,1198.73,[],2017-02-23T16:00:00
insp_796bc1c1472f,ves_7d9b97361875,wo_d07973711e80,,survey,tech,2.75,{},"[""normal""]",none,False,fair,304.26,[],2021-04-12T15:00:00
insp_62219a9aee93,ves_7d9b97361875,wo_b2c87bf459db,,post_failure,tech,0.0,{},"[""coolant_trace""]",light,False,fair,8054.85,[],2024-08-11T14:00:00
insp_6c028edbcc59,ves_cc0f2e35bdf9,wo_66661b837517,,post_failure,yard,13.29,{},[],none,False,good,2551.57,[],2019-07-21T09:00:00
insp_fdad1c827304,ves_cc0f2e35bdf9,wo_e0f7d9152d54,,survey,tech,7.44,{},"[""normal"", ""fuel_dilution""]",moderate,False,good,1314.74,[],2023-04-25T13:00:00
insp_52f6bd9e88e8,ves_751b6a4855cb,wo_8d1ac0fe5e54,,post_failure,tech,3.47,{},[],none,False,fair,533.65,[],2020-09-20T09:00:00
insp_4ede75bb8d87,ves_680ade68c364,wo_104d57eb97ff,,post_failure,yard,6.58,{},"[""normal"", ""coolant_trace""]",moderate,False,good,664.42,[],2014-09-12T14:00:00
insp_119c14ea1d9d,ves_680ade68c364,wo_d42e18f07e53,,post_failure,yard,8.13,{},"[""metal_elevated""]",none,False,good,1246.29,[],2018-04-18T13:00:00
insp_090c1c8cceb4,ves_680ade68c364,wo_38c16e7a3656,,post_failure,yard,22.43,{},[],none,False,good,762.94,[],2016-10-21T10:00:00
insp_244c64ac8d0d,ves_cb019f287373,wo_fed0cd8a073f,,post_failure,tech,15.68,{},"[""coolant_trace""]",moderate,False,fair,18588.69,"[""must_repair_before_use""]",2019-07-24T08:00:00
insp_662f32954551,ves_cb019f287373,wo_d8ceca01f91c,,survey,tech,7.84,{},[],none,False,fair,372.71,[],2026-12-17T14:00:00
insp_0d10821342d4,ves_cb019f287373,wo_4341602546cd,,salvage_intake,insurer,11.99,"{""cyl1"": 98, ""cyl2"": 175}",[],none,False,fair,7853.17,[],2021-06-04T09:00:00
insp_754faf9c0239,ves_cb019f287373,wo_bd1c8ccf3578,,post_failure,tech,0.0,{},[],none,False,fair,505.72,[],2023-10-11T16:00:00
insp_f4790d371d96,ves_cb019f287373,wo_d629db83a144,,post_failure,surveyor,10.87,{},"[""coolant_trace""]",moderate,False,fair,19445.15,"[""must_repair_before_use""]",2025-05-04T14:00:00
insp_ebb3211ead72,ves_32f56b6f48ef,wo_b43cb5d39de3,,salvage_intake,tech,7.97,{},"[""coolant_trace""]",light,False,good,415.54,[],2022-05-16T15:00:00
insp_f5e24053a4f8,ves_d2c644f93892,wo_2f44eff90654,,survey,tech,12.24,{},"[""normal""]",moderate,False,good,360.47,[],2023-04-18T10:00:00
insp_0900521bde24,ves_5d44c925e6ab,wo_2be90eca506f,,salvage_intake,insurer,16.79,{},"[""coolant_trace"", ""metal_elevated""]",light,False,fair,4777.3,[],2023-03-16T16:00:00
insp_041bc52ab6f6,ves_5d44c925e6ab,wo_d60e2afd8e77,,salvage_intake,tech,2.77,{},"[""fuel_dilution""]",none,False,fair,1291.5,[],2019-07-12T15:00:00
insp_27ab86bc135a,ves_5d44c925e6ab,wo_bd9539a2d720,,pre_purchase,tech,13.81,{},"[""normal"", ""metal_elevated""]",moderate,False,fair,2427.94,"[""must_repair_before_use""]",2018-10-14T13:00:00
insp_e10c228092cb,ves_5d44c925e6ab,wo_01646de1e510,,post_failure,yard,7.74,{},"[""fuel_dilution""]",severe,False,fair,6146.33,[],2024-01-25T09:00:00
insp_8f7bf6cf6e02,ves_5d44c925e6ab,wo_6aaf9d356228,,survey,insurer,5.05,{},[],none,False,fair,2739.24,[],2017-12-16T12:00:00
insp_b2a987d23858,ves_68c754a8b674,wo_fc9d157b2770,,post_failure,tech,2.56,{},"[""coolant_trace""]",none,False,excellent,1130.16,[],2026-03-20T08:00:00
insp_48cf001681c7,ves_a87f01c8fb99,wo_f4a95e2d53d4,,post_failure,insurer,0.0,{},"[""metal_elevated""]",none,False,fair,276.27,[],2022-02-25T12:00:00
