salvage_candidate_id,vessel_id,part_component_id,detected_after_event,event_type,preliminary_salvage_score,exclusion_reason,expected_used_price,expected_sell_prob,created_at,salvageable_label
sc_45e4c4925a82,ves_043e7e77123e,pinst_95f2352bfa22,decommission,collision,0.495,,76.76,0.486,2026-03-01T00:00:00,1
sc_44b98eb10507,ves_043e7e77123e,pinst_9c69ee161ff9,decommission,collision,0.824,,127.12,0.664,2026-03-27T00:00:00,1
sc_334294de718b,ves_043e7e77123e,pinst_16348f2ad143,decommission,collision,0.814,,64.04,0.604,2026-02-28T00:00:00,1
sc_2f73539b53e6,ves_043e7e77123e,pinst_2307064f112e,decommission,collision,0.612,,14.67,0.45,2026-03-10T00:00:00,1
sc_bd9d366c7fe2,ves_043e7e77123e,pinst_e40f4e31a6ce,decommission,collision,0.734,,294.18,0.47,2026-03-12T00:00:00,1
sc_985740f156cf,ves_043e7e77123e,pinst_cb758a3cef63,decommission,collision,0.727,,73.69,0.466,2026-02-10T00:00:00,1
sc_c38f51a88174,ves_043e7e77123e,pinst_14cf950585c7,decommission,collision,0.054,failure_localization_penalty,226.55,0.461,2026-03-21T00:00:00,0
sc_ec082271eeaf,ves_043e7e77123e,pinst_321f66ea5a82,decommission,collision,0.9,,86.62,0.661,2026-02-19T00:00:00,1
sc_c23b6c165e6a,ves_043e7e77123e,pinst_315957d93836,decommission,collision,0.54,,22.96,0.505,2026-02-17T00:00:00,1
sc_19d003840e82,ves_043e7e77123e,pinst_00c003136be3,decommission,collision,0.462,,553.11,0.1,2026-01-25T00:00:00,1
sc_d3f832309fb3,ves_043e7e77123e,pinst_98f5803ecf69,decommission,collision,0.484,,93.18,0.2,2026-01-01T00:00:00,1
sc_84d515baaad4,ves_043e7e77123e,pinst_47ccd41757ee,decommission,collision,0.39,,935.35,0.399,2026-01-23T00:00:00,0
sc_34cf6b3c8c93,ves_043e7e77123e,pinst_532d0f03b322,decommission,collision,0.685,,14.04,0.511,2026-02-17T00:00:00,1
sc_fc30362b0d50,ves_043e7e77123e,pinst_c610675d72ce,decommission,collision,0.758,,27.05,0.536,2026-02-27T00:00:00,1
sc_98b5da307b64,ves_043e7e77123e,pinst_f8d2e6744293,decommission,collision,0.628,,32.69,0.502,2026-03-18T00:00:00,1
sc_2566104e5462,ves_043e7e77123e,pinst_55c4b4da01b8,decommission,collision,0.502,,59.37,0.475,2026-01-28T00:00:00,1
sc_d72e50f4e54c,ves_043e7e77123e,pinst_2eceb1014288,decommission,collision,0.88,,44.84,0.668,2026-03-11T00:00:00,1
sc_aa1bf5529e2a,ves_043e7e77123e,pinst_6f09c72ef9d3,decommission,collision,0.198,,7.62,0.35,2026-03-13T00:00:00,0
sc_40c1913617d7,ves_043e7e77123e,pinst_14d3a46f8b2d,decommission,collision,0.326,,54.87,0.2,2026-02-15T00:00:00,0
sc_ded502eacc67,ves_0441d640b2be,pinst_7f304f5186eb,failure,other,0.52,,44.46,0.611,2026-01-01T00:00:00,1
sc_97ee8d1d250f,ves_0441d640b2be,pinst_44461f3bfc11,failure,other,0.351,,36.76,0.466,2026-02-10T00:00:00,0
sc_4ba1013fca13,ves_0441d640b2be,pinst_b6f9ad9594e6,failure,other,0.438,,69.99,0.486,2026-03-03T00:00:00,0
sc_60cd4125374b,ves_0441d640b2be,pinst_bd350c603067,failure,other,0.567,,71.55,0.514,2026-01-06T00:00:00,1
sc_0e014086e8d9,ves_0441d640b2be,pinst_1198cbe014d3,failure,other,0.331,,13.12,0.354,2026-01-07T00:00:00,0
sc_025a9d2df2e7,ves_0441d640b2be,pinst_7a3772a3259e,failure,other,0.26,,4.25,0.35,2026-03-02T00:00:00,0
sc_f22ff73ebe48,ves_0441d640b2be,pinst_4587a87deb8c,failure,other,0.719,,289.2,0.47,2026-03-26T00:00:00,1
sc_5ef9c5aeff38,ves_0441d640b2be,pinst_e0160a65e7ae,failure,other,0.34,,22.13,0.1,2026-01-13T00:00:00,0
sc_6f0f652fbb71,ves_0441d640b2be,pinst_6536c9be096c,failure,other,0.638,,37.27,0.481,2026-01-22T00:00:00,1
sc_fe2f5c630012,ves_0441d640b2be,pinst_d4582c6d5325,failure,other,0.345,,13.51,0.392,2026-02-20T00:00:00,0
sc_be389aa4df9c,ves_0441d640b2be,pinst_146aaafacc3b,failure,other,0.362,,13.02,0.392,2026-02-28T00:00:00,0
sc_736223d9ef01,ves_0441d640b2be,pinst_e1f2b7d32bba,failure,other,0.166,,17.21,0.1,2026-03-28T00:00:00,0
sc_ff8974f7d467,ves_0441d640b2be,pinst_73e5f2469d9e,failure,other,0.645,,141.89,0.2,2026-03-15T00:00:00,1
sc_8c063334931a,ves_0441d640b2be,pinst_896717ea3b17,failure,other,0.472,,72.72,0.363,2026-01-06T00:00:00,1
sc_92eab015055a,ves_0441d640b2be,pinst_8546f7c85f23,failure,other,0.099,poor_condition,130.56,0.358,2026-01-09T00:00:00,0
sc_b68d5b187376,ves_0441d640b2be,pinst_d9c46901c49b,failure,other,0.01,poor_condition,27.33,0.361,2026-02-06T00:00:00,0
sc_7b4728a4246d,ves_0441d640b2be,pinst_dc7ad73e4d74,failure,other,0.088,poor_condition,20.07,0.354,2026-01-10T00:00:00,0
sc_d52bbf1f27d3,ves_0441d640b2be,pinst_4207513b84a4,failure,other,0.395,,13.85,0.411,2026-03-25T00:00:00,0
sc_600bb4d7762c,ves_0441d640b2be,pinst_c3b4026956bc,failure,other,0.504,,96.2,0.2,2026-03-22T00:00:00,1
sc_375730d01787,ves_0441d640b2be,pinst_5753e42b4ce9,failure,other,0.071,failure_localization_penalty,26.9,0.449,2026-02-11T00:00:00,0
sc_f880ca1624bf,ves_0441d640b2be,pinst_bede3fd456c0,failure,other,0.069,failure_localization_penalty,377.06,0.399,2026-01-18T00:00:00,0
sc_57a0dea75a7b,ves_0441d640b2be,pinst_11b60293a389,failure,other,0.184,,3.01,0.411,2026-03-02T00:00:00,0
sc_ca392da8efe6,ves_0441d640b2be,pinst_c437ba0f7257,failure,other,0.01,failure_localization_penalty,61.06,0.2,2026-02-26T00:00:00,0
sc_827b40a6efce,ves_0441d640b2be,pinst_63530d22d06e,failure,other,0.653,,23.89,0.536,2026-02-23T00:00:00,1
sc_db9fbd2bbe9d,ves_0441d640b2be,pinst_1017489c4278,failure,other,0.347,,11.24,0.402,2026-01-18T00:00:00,0
sc_cf7da494ae05,ves_0441d640b2be,pinst_d4a761058651,failure,other,0.502,,104.92,0.461,2026-03-27T00:00:00,1
sc_63a3418efbc0,ves_049e353f2de3,pinst_2e04015b6710,decommission,engine_failure,0.345,,32.81,0.611,2026-03-16T00:00:00,0
sc_3028cd78da9e,ves_049e353f2de3,pinst_398cbdd61e58,decommission,engine_failure,0.251,,45.31,0.616,2026-02-10T00:00:00,0
sc_4b2e92b4ebf6,ves_049e353f2de3,pinst_d9534b18de1d,decommission,engine_failure,0.58,,86.95,0.486,2026-01-02T00:00:00,1
sc_9c36808a35ff,ves_049e353f2de3,pinst_df40a1851890,decommission,engine_failure,0.657,,80.55,0.514,2026-03-10T00:00:00,1
sc_37f68e214784,ves_049e353f2de3,pinst_7839535f407b,decommission,engine_failure,0.52,,33.99,0.454,2026-03-17T00:00:00,1
sc_6ba9cceb35e6,ves_049e353f2de3,pinst_acf1609f96ca,decommission,engine_failure,0.773,,23.25,0.6,2026-03-19T00:00:00,1
sc_1ce1647c9c0f,ves_049e353f2de3,pinst_2b4b008aea83,decommission,engine_failure,0.891,,453.26,0.62,2026-01-03T00:00:00,1
sc_59ec6a54ff35,ves_049e353f2de3,pinst_24cb83205788,decommission,engine_failure,0.633,,65.76,0.2,2026-03-17T00:00:00,1
sc_077e844076c8,ves_049e353f2de3,pinst_57ae44fc3361,decommission,engine_failure,0.316,,34.21,0.2,2026-01-02T00:00:00,0
sc_fad79a481215,ves_049e353f2de3,pinst_bb5c7b5d62ef,decommission,engine_failure,0.299,,657.18,0.611,2026-02-15T00:00:00,0
sc_2cd1e89f7a8f,ves_049e353f2de3,pinst_c9165407fd75,decommission,engine_failure,0.659,,26.92,0.466,2026-01-18T00:00:00,1
sc_4b72a422e2d9,ves_049e353f2de3,pinst_521a52363d31,decommission,engine_failure,0.474,,24.01,0.469,2026-01-07T00:00:00,1
sc_2d51bce2753e,ves_049e353f2de3,pinst_2cddd10f31b9,decommission,engine_failure,0.578,,47.16,0.462,2026-02-04T00:00:00,1
sc_7d36a81ede75,ves_049e353f2de3,pinst_297fbb821e47,decommission,engine_failure,0.87,,98.12,0.622,2026-02-17T00:00:00,1
sc_b1bfb51ab1a4,ves_049e353f2de3,pinst_558329d20b15,decommission,engine_failure,0.659,,118.96,0.2,2026-01-23T00:00:00,1
sc_39aeffb7bac8,ves_049e353f2de3,pinst_ba09e0906843,decommission,engine_failure,0.591,,168.56,0.549,2026-01-14T00:00:00,1
sc_f111a0213760,ves_049e353f2de3,pinst_9d4d1c244e04,decommission,engine_failure,0.41,,969.78,0.399,2026-03-24T00:00:00,0
sc_133a600a70b1,ves_049e353f2de3,pinst_a12d81693904,decommission,engine_failure,0.567,,12.04,0.511,2026-02-26T00:00:00,1
sc_8cefcba5cffa,ves_049e353f2de3,pinst_a9a478a99c15,decommission,engine_failure,0.471,,18.48,0.536,2026-03-16T00:00:00,1
sc_e25d4c90bcca,ves_049e353f2de3,pinst_e020804af20b,decommission,engine_failure,0.823,,53.48,0.652,2026-01-07T00:00:00,1
sc_ec2e8cffa4d6,ves_049e353f2de3,pinst_f5e4882ea277,decommission,engine_failure,0.662,,73.9,0.475,2026-03-02T00:00:00,1
sc_df9df1582be1,ves_049e353f2de3,pinst_4005e0d93fa5,decommission,engine_failure,0.585,,24.44,0.518,2026-02-03T00:00:00,1
sc_233f2bbfa823,ves_049e353f2de3,pinst_82b2cc9adfa5,decommission,engine_failure,0.381,,11.65,0.35,2026-02-12T00:00:00,0
sc_1d7922be756e,ves_049e353f2de3,pinst_be4800dcc5fd,decommission,engine_failure,0.289,,27.28,0.1,2026-01-14T00:00:00,0
sc_73730dc3b279,ves_049e353f2de3,pinst_5deea8ec08d5,decommission,engine_failure,0.625,,14.92,0.489,2026-02-08T00:00:00,1
sc_d9e9b8b10fbd,ves_04fbc91476fc,pinst_8ee23ee9f8bf,decommission,collision,0.547,,46.3,0.611,2026-02-06T00:00:00,1
sc_717669e30136,ves_04fbc91476fc,pinst_be0327df3e69,decommission,collision,0.436,,43.09,0.466,2026-03-06T00:00:00,0
sc_9fc0e8f7af3d,ves_04fbc91476fc,pinst_6089b0be699d,decommission,collision,0.576,,86.39,0.486,2026-03-14T00:00:00,1
sc_95392b8d7e71,ves_04fbc91476fc,pinst_2bbcad2959f5,decommission,collision,0.791,,122.83,0.664,2026-03-11T00:00:00,1
sc_f811676d1c90,ves_04fbc91476fc,pinst_e7e65a4b6d19,decommission,collision,0.547,,35.39,0.454,2026-02-10T00:00:00,1
sc_80fb6b3178ba,ves_04fbc91476fc,pinst_59b17f57231d,decommission,collision,0.617,,14.77,0.45,2026-02-10T00:00:00,1
sc_fe5b1a5109c2,ves_04fbc91476fc,pinst_8bea8367313e,decommission,collision,0.627,,258.37,0.47,2026-03-14T00:00:00,1
sc_a7ab7762998e,ves_04fbc91476fc,pinst_dacc30586ec1,decommission,collision,0.188,,15.23,0.366,2026-03-22T00:00:00,0
sc_e4e6a62892f5,ves_04fbc91476fc,pinst_b51acc962032,decommission,collision,0.492,,719.29,0.461,2026-03-23T00:00:00,1
sc_e6cc20e01e76,ves_04fbc91476fc,pinst_41d8d254bdd1,decommission,collision,0.01,failure_localization_penalty,5.38,0.411,2026-02-20T00:00:00,0
sc_b04255f29265,ves_04fbc91476fc,pinst_e672081629b7,decommission,collision,0.526,,22.48,0.505,2026-03-25T00:00:00,1
sc_14ae49de1f95,ves_04fbc91476fc,pinst_542625c394ac,decommission,collision,0.01,poor_condition,40.99,0.1,2026-02-22T00:00:00,0
sc_9c377ad5f3e1,ves_04fbc91476fc,pinst_aece10fce089,decommission,collision,0.558,,104.07,0.2,2026-03-04T00:00:00,1
sc_3f391c592241,ves_04fbc91476fc,pinst_91bb2fa41963,decommission,collision,0.01,failure_localization_penalty,78.57,0.399,2026-03-07T00:00:00,0
sc_356f684462ff,ves_04fbc91476fc,pinst_aa44a508bd38,decommission,collision,0.01,failure_localization_penalty,1.43,0.411,2026-02-08T00:00:00,0
sc_6170ef11f9c6,ves_04fbc91476fc,pinst_a028513991ea,decommission,collision,0.614,,22.73,0.536,2026-01-28T00:00:00,1
sc_d31f4d113ee4,ves_04fbc91476fc,pinst_a807997bf7f2,decommission,collision,0.547,,29.28,0.502,2026-02-25T00:00:00,1
sc_387a82047c65,ves_04fbc91476fc,pinst_85f28bc8ff8f,decommission,collision,0.364,,25.18,0.375,2026-01-22T00:00:00,0
sc_e45b5ce7d5c2,ves_04fbc91476fc,pinst_e991d8ec8d4a,decommission,collision,0.041,failure_localization_penalty,3.4,0.418,2026-01-10T00:00:00,0
sc_d1a6d57b9178,ves_04fbc91476fc,pinst_fad8a2dc4aa6,decommission,collision,0.453,,10.14,0.2,2026-01-01T00:00:00,1
sc_b2aeea238e58,ves_05048091e1fc,pinst_1b681a17f797,decommission,submersion,0.39,,27.39,0.461,2026-02-15T00:00:00,0
sc_38291bce6bc5,ves_05048091e1fc,pinst_9bfa6478fe7d,decommission,submersion,0.458,,58.42,0.616,2026-03-28T00:00:00,1
sc_853a005d3bb5,ves_05048091e1fc,pinst_061cf68a1ba6,decommission,submersion,0.01,failure_localization_penalty,10.16,0.386,2026-02-09T00:00:00,0
sc_9c0ecb554407,ves_05048091e1fc,pinst_75097432ee6a,decommission,submersion,0.01,failure_localization_penalty,8.52,0.414,2026-02-25T00:00:00,0
sc_ac3e2e5c3f11,ves_05048091e1fc,pinst_e6fbd2630b05,decommission,submersion,0.366,,14.1,0.354,2026-01-06T00:00:00,0
sc_0efccf46c270,ves_05048091e1fc,pinst_b4ae465c8171,decommission,submersion,0.507,,12.65,0.45,2026-01-11T00:00:00,1
sc_11815afd19f4,ves_05048091e1fc,pinst_bcffd99a04e5,decommission,submersion,0.427,,103.33,0.37,2026-02-06T00:00:00,0
sc_aa2181b90bdc,ves_05048091e1fc,pinst_44386372fcc9,decommission,submersion,0.297,,20.19,0.1,2026-02-12T00:00:00,0
sc_1e0dda01f88a,ves_05048091e1fc,pinst_d03a444529c4,decommission,submersion,0.591,,54.48,0.2,2026-03-19T00:00:00,1
sc_3842411f8677,ves_05048091e1fc,pinst_a4c991be31a1,decommission,submersion,0.307,,275.44,0.361,2026-03-10T00:00:00,0
sc_1dd3dd9e1dd3,ves_05048091e1fc,pinst_2a9ad6d4a16f,decommission,submersion,0.467,,20.93,0.411,2026-03-24T00:00:00,1
sc_8a7751978e18,ves_05048091e1fc,pinst_7be57d7b08af,decommission,submersion,0.406,,18.47,0.505,2026-02-16T00:00:00,0
sc_e448e0979ca9,ves_05048091e1fc,pinst_0404b798eb63,decommission,submersion,0.049,poor_condition,51.06,0.1,2026-02-09T00:00:00,0
sc_b02ebfca95f5,ves_05048091e1fc,pinst_af3e7771f34b,decommission,submersion,0.317,,36.9,0.1,2026-02-11T00:00:00,0
sc_4052c05c0bfc,ves_05048091e1fc,pinst_82c6d7008391,decommission,submersion,0.01,poor_condition,134.93,0.368,2026-01-11T00:00:00,0
sc_45c261605a37,ves_05048091e1fc,pinst_18a70dcba511,decommission,submersion,0.33,,4.34,0.411,2026-03-19T00:00:00,0
sc_528919099810,ves_05048091e1fc,pinst_cdb7e65aedfa,decommission,submersion,0.253,,6.45,0.436,2026-01-11T00:00:00,0
sc_bc975eaae0f2,ves_05048091e1fc,pinst_5d03514fee0b,decommission,submersion,0.618,,32.29,0.502,2026-02-07T00:00:00,1
sc_9ed5adfb7905,ves_05048091e1fc,pinst_c4234fdab91e,decommission,submersion,0.342,,24.07,0.375,2026-02-08T00:00:00,0
sc_b03f28c79aa3,ves_05048091e1fc,pinst_54e5fe545c18,decommission,submersion,0.01,poor_condition,0.81,0.418,2026-02-09T00:00:00,0
sc_e999c2ed0d00,ves_0563107df828,pinst_7899e35ca4f0,decommission,fire,0.539,,34.99,0.461,2026-03-05T00:00:00,1
sc_07fe4e897a0d,ves_0563107df828,pinst_3257eb611c58,decommission,fire,0.755,,102.41,0.616,2026-03-06T00:00:00,1
sc_d8839a4d3960,ves_0563107df828,pinst_d1b291ef0828,decommission,fire,0.01,failure_localization_penalty,18.87,0.486,2026-01-04T00:00:00,0
sc_0e747a5bc483,ves_0563107df828,pinst_1d92c733cc14,decommission,fire,0.01,failure_localization_penalty,8.52,0.414,2026-01-18T00:00:00,0
sc_e407a6cfba20,ves_0563107df828,pinst_f16e19d30f7b,decommission,fire,0.09,poor_condition,12.13,0.454,2026-01-24T00:00:00,0
sc_f671e97fe7d7,ves_0563107df828,pinst_9a48a436d31b,decommission,fire,0.01,poor_condition,1.64,0.35,2026-01-23T00:00:00,0
sc_025e3cfdda99,ves_0563107df828,pinst_ff12a85b5e52,decommission,fire,0.153,,9.11,0.402,2026-01-13T00:00:00,0
sc_9f7fa30544e8,ves_0563107df828,pinst_c5bc8c3098f1,decommission,fire,0.471,,106.43,0.2,2026-03-14T00:00:00,1
sc_6fb1896e2222,ves_0563107df828,pinst_a85cfc2d8710,decommission,fire,0.094,poor_condition,146.3,0.361,2026-03-22T00:00:00,0
sc_4fb95135a904,ves_0563107df828,pinst_0b298d531832,decommission,fire,0.377,,912.27,0.399,2026-01-19T00:00:00,0
sc_0fe12e753ead,ves_0563107df828,pinst_202418859483,decommission,fire,0.393,,9.11,0.511,2026-03-26T00:00:00,0
sc_b52450484c76,ves_0563107df828,pinst_7822815f4bd4,decommission,fire,0.656,,24.0,0.536,2026-03-06T00:00:00,1
sc_cf0b98854174,ves_0563107df828,pinst_eadb2aef4510,decommission,fire,0.331,,10.88,0.402,2026-01-18T00:00:00,0
sc_1fe93d0865e3,ves_0563107df828,pinst_e45f4fb76597,decommission,fire,0.649,,72.73,0.475,2026-03-05T00:00:00,1
sc_5abb730be6fb,ves_0563107df828,pinst_bf6b25a09070,decommission,fire,0.732,,29.34,0.518,2026-02-04T00:00:00,1
sc_9d0f97bfac33,ves_0563107df828,pinst_9ff086bba397,decommission,fire,0.389,,9.06,0.2,2026-03-02T00:00:00,0
sc_a3f95232b28d,ves_0563107df828,pinst_9fa6ce17aa46,decommission,fire,0.01,failure_localization_penalty,18.32,0.2,2026-01-24T00:00:00,0
sc_21c76c362bf9,ves_057a46da2b16,pinst_6374b23f5d4f,decommission,fire,0.024,failure_localization_penalty,8.75,0.461,2026-03-24T00:00:00,0
sc_fd30a5ae3f8b,ves_057a46da2b16,pinst_c9d2b05b571a,decommission,fire,0.181,,31.75,0.616,2026-01-13T00:00:00,0
sc_07489ccf75ac,ves_057a46da2b16,pinst_08b1fd03c181,decommission,fire,0.01,poor_condition,10.16,0.386,2026-03-20T00:00:00,0
sc_a6166413ba1f,ves_057a46da2b16,pinst_b3972dd34064,decommission,fire,0.086,poor_condition,23.39,0.514,2026-01-24T00:00:00,0
sc_73129fb2f006,ves_057a46da2b16,pinst_81a7f09fb653,decommission,fire,0.01,poor_condition,8.05,0.454,2026-02-06T00:00:00,0
sc_e3981be764a0,ves_057a46da2b16,pinst_5adc4f81d43a,decommission,fire,0.01,poor_condition,3.05,0.45,2026-02-20T00:00:00,0
sc_36263b792280,ves_057a46da2b16,pinst_9daeb3a013e9,decommission,fire,0.053,poor_condition,66.95,0.47,2026-03-20T00:00:00,0
sc_1e0b6b95f312,ves_057a46da2b16,pinst_3621887d616f,decommission,fire,0.01,poor_condition,49.32,0.1,2026-02-04T00:00:00,0
sc_4569b8cf16d4,ves_057a46da2b16,pinst_b3757ef96212,decommission,fire,0.062,poor_condition,17.7,0.2,2026-03-20T00:00:00,0
sc_3b0cc722177c,ves_057a46da2b16,pinst_c98390af0dad,decommission,fire,0.114,poor_condition,81.76,0.474,2026-01-05T00:00:00,0
sc_5e1dee38a76a,ves_057a46da2b16,pinst_26bd20e61df1,decommission,fire,0.01,poor_condition,4.33,0.392,2026-02-10T00:00:00,0
sc_5c7308957ae7,ves_057a46da2b16,pinst_dd312f833a2e,decommission,fire,0.01,poor_condition,7.49,0.492,2026-01-18T00:00:00,0
sc_4ad7791e68d3,ves_057a46da2b16,pinst_a47dbac4e1eb,decommission,fire,0.01,poor_condition,8.67,0.1,2026-02-16T00:00:00,0
sc_2786b0dcfcf3,ves_057a46da2b16,pinst_48f5ba219f75,decommission,fire,0.01,poor_condition,11.66,0.392,2026-02-06T00:00:00,0
sc_d4eae6b7b8a4,ves_057a46da2b16,pinst_9bdb03e2368a,decommission,fire,0.609,,135.57,0.2,2026-03-26T00:00:00,1
sc_da93a0a71911,ves_057a46da2b16,pinst_f78951c95180,decommission,fire,0.254,,47.16,0.363,2026-03-13T00:00:00,0
sc_3bc5c8889d82,ves_057a46da2b16,pinst_8e74c10ed12e,decommission,fire,0.01,failure_localization_penalty,83.69,0.358,2026-01-19T00:00:00,0
sc_2a820c0d1a4d,ves_057a46da2b16,pinst_3ee96d3ed5b4,decommission,fire,0.01,failure_localization_penalty,27.33,0.361,2026-01-12T00:00:00,0
sc_4ca8bf7c0696,ves_057a46da2b16,pinst_3e66185ee0c0,decommission,fire,0.01,failure_localization_penalty,3.84,0.354,2026-02-20T00:00:00,0
sc_b14f4806b143,ves_057a46da2b16,pinst_ae2bdf66ddbc,decommission,fire,0.349,,12.69,0.411,2026-02-16T00:00:00,0
sc_7958ac7001f8,ves_057a46da2b16,pinst_b7ffff4ce797,decommission,fire,0.193,,27.05,0.1,2026-03-21T00:00:00,0
sc_313ae6b75d42,ves_057a46da2b16,pinst_566ea0b41f69,decommission,fire,0.193,,30.38,0.399,2026-01-07T00:00:00,0
sc_abc086197076,ves_057a46da2b16,pinst_04d9ee64c06a,decommission,fire,0.332,,59.04,0.449,2026-01-28T00:00:00,0
sc_b6a99320f3ff,ves_057a46da2b16,pinst_0a2c25929acc,decommission,fire,0.314,,1381.0,0.368,2026-02-01T00:00:00,0
sc_33aeded7f0d0,ves_057a46da2b16,pinst_8aab3b92e9a4,decommission,fire,0.607,,12.73,0.511,2026-02-06T00:00:00,1
sc_0c949b4a06e7,ves_057a46da2b16,pinst_98761d5bf47e,decommission,fire,0.693,,25.1,0.536,2026-03-12T00:00:00,1
sc_98753bb734a2,ves_057a46da2b16,pinst_897c64a301f0,decommission,fire,0.242,,8.84,0.402,2026-03-09T00:00:00,0
sc_27ebe2f740e4,ves_057a46da2b16,pinst_8b5597a13f51,decommission,fire,0.458,,55.29,0.475,2026-02-14T00:00:00,1
sc_353cf70ccb3a,ves_057a46da2b16,pinst_9ccccc9d563e,decommission,fire,0.283,,7.75,0.418,2026-02-04T00:00:00,0
sc_f2ab7753b9ed,ves_057a46da2b16,pinst_4255eac179b3,decommission,fire,0.093,failure_localization_penalty,44.08,0.2,2026-02-08T00:00:00,0
sc_0a9b1cead497,ves_057a46da2b16,pinst_89254ee1db68,decommission,fire,0.027,failure_localization_penalty,2.95,0.2,2026-01-25T00:00:00,0
sc_51c338688378,ves_0624e0a6d3c9,pinst_6c4a98b17b90,decommission,engine_failure,0.521,,34.04,0.461,2026-03-18T00:00:00,1
sc_677bce03c686,ves_0624e0a6d3c9,pinst_ec2b062a758e,decommission,engine_failure,0.536,,65.98,0.616,2026-01-17T00:00:00,1
sc_83a0c5636e8b,ves_0624e0a6d3c9,pinst_351a345c1c4c,decommission,engine_failure,0.485,,40.67,0.386,2026-03-27T00:00:00,1
sc_68fec24a495a,ves_0624e0a6d3c9,pinst_844b6099acf1,decommission,engine_failure,0.463,,32.94,0.414,2026-03-26T00:00:00,1
sc_da394ef5f8c4,ves_0624e0a6d3c9,pinst_e19345d766d7,decommission,engine_failure,0.287,,11.92,0.354,2026-01-08T00:00:00,0
sc_7030e86403c0,ves_0624e0a6d3c9,pinst_d56bb8c47052,decommission,engine_failure,0.292,,4.57,0.35,2026-01-19T00:00:00,0
sc_168c0b4c71b0,ves_0624e0a6d3c9,pinst_6179ea0bb7c6,decommission,engine_failure,0.582,,243.57,0.47,2026-01-22T00:00:00,1
sc_85f9ab511c38,ves_0624e0a6d3c9,pinst_01e090a1b1cd,decommission,engine_failure,0.236,,119.77,0.1,2026-03-06T00:00:00,0
sc_81b8e09747f8,ves_0624e0a6d3c9,pinst_774c8eade3cd,decommission,engine_failure,0.671,,68.98,0.2,2026-03-14T00:00:00,1
sc_e60db62b5970,ves_0624e0a6d3c9,pinst_e8bafca9fed6,decommission,engine_failure,0.569,,120.64,0.374,2026-02-16T00:00:00,1
sc_fdf4ecaf2939,ves_0624e0a6d3c9,pinst_52ccaabfa864,decommission,engine_failure,0.602,,38.17,0.492,2026-02-09T00:00:00,1
sc_12ec2b284334,ves_0624e0a6d3c9,pinst_fe15f3bbbfc8,decommission,engine_failure,0.375,,13.34,0.392,2026-01-13T00:00:00,0
sc_74d65aaef656,ves_0624e0a6d3c9,pinst_95bc51a2d5cc,decommission,engine_failure,0.184,,18.2,0.1,2026-01-28T00:00:00,0
sc_7e07ee6e48ff,ves_0624e0a6d3c9,pinst_1285fd15cc35,decommission,engine_failure,0.327,,35.0,0.392,2026-01-21T00:00:00,0
sc_ebb0563b0774,ves_0624e0a6d3c9,pinst_47904da1e830,decommission,engine_failure,0.178,,31.42,0.1,2026-03-03T00:00:00,0
sc_636ca8b797e1,ves_0624e0a6d3c9,pinst_519d2490d53e,decommission,engine_failure,0.411,,65.56,0.363,2026-01-22T00:00:00,0
sc_6ab5ecc1814b,ves_0624e0a6d3c9,pinst_f4756b6eb19e,decommission,engine_failure,0.371,,274.64,0.358,2026-02-23T00:00:00,0
sc_1cea5e80dd03,ves_0624e0a6d3c9,pinst_d41b62226a2d,decommission,engine_failure,0.117,poor_condition,160.12,0.361,2026-02-17T00:00:00,0
sc_b102ff5f8314,ves_0624e0a6d3c9,pinst_2da03bc2d7dd,decommission,engine_failure,0.098,poor_condition,20.94,0.354,2026-03-25T00:00:00,0
sc_c3ce2d6e6c89,ves_0624e0a6d3c9,pinst_28485ae31978,decommission,engine_failure,0.296,,11.33,0.411,2026-02-26T00:00:00,0
sc_e0a7078f8a5c,ves_0624e0a6d3c9,pinst_6fa87085a597,decommission,engine_failure,0.01,poor_condition,3.59,0.1,2026-01-21T00:00:00,0
sc_b3100dd24f11,ves_0624e0a6d3c9,pinst_1889351df503,decommission,engine_failure,0.192,,106.03,0.399,2026-03-05T00:00:00,0
sc_6ae9d649e006,ves_0624e0a6d3c9,pinst_789468f55dab,decommission,engine_failure,0.163,,71.09,0.549,2026-01-19T00:00:00,0
sc_469952b76394,ves_0624e0a6d3c9,pinst_eaa368460cc3,decommission,engine_failure,0.01,failure_localization_penalty,134.93,0.368,2026-01-03T00:00:00,0
sc_b85aeb86491e,ves_0624e0a6d3c9,pinst_d71a41cda049,decommission,engine_failure,0.341,,8.23,0.511,2026-02-05T00:00:00,0
sc_6cb28d7451c6,ves_0624e0a6d3c9,pinst_2cd412066e00,decommission,engine_failure,0.035,failure_localization_penalty,38.14,0.1,2026-02-28T00:00:00,0
sc_851cad3cafdc,ves_0624e0a6d3c9,pinst_7848c3c17bd7,decommission,engine_failure,0.595,,22.16,0.536,2026-01-13T00:00:00,1
sc_5b7a6f902b2b,ves_0624e0a6d3c9,pinst_d798de12c7fc,decommission,engine_failure,0.627,,32.66,0.502,2026-03-22T00:00:00,1
sc_7fccf590e9b3,ves_0624e0a6d3c9,pinst_dc23e0959dad,decommission,engine_failure,0.272,,36.54,0.361,2026-03-17T00:00:00,0
sc_ed00e60ecf47,ves_0624f79a26f1,pinst_8e864b71e927,decommission,submersion,0.666,,63.76,0.611,2026-03-15T00:00:00,1
