work_order_id,vessel_id,opened_at,closed_at,odometer_engine_hours,primary_subsystem,symptom_codes,diagnosis_codes,repair_codes,severity,labour_hours,labour_rate,parts_cost,total_cost,warranty_claim,downtime_days,outcome_status,root_cause_flag,created_at,repair_decision_label,post_repair_estimated_value
wo_591a637c13e6,ves_fb6e986d0744,2016-10-10T16:00:00,2016-10-17T16:00:00,78,PROPULSION,"[""lower unit noisy""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,10.35,167.44,96.97,1829.39,False,7,fixed,True,2016-10-10T16:00:00,repair,13754.95
wo_5c082f3ffaf9,ves_2b1070eb73f5,2015-05-04T10:00:00,2015-05-16T10:00:00,1234,PROPULSION,"[""lower unit noisy""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,9.8,191.18,131.77,2006.16,False,12,fixed,True,2015-05-04T10:00:00,repair,6602.66
wo_8f12db349dc3,ves_2b1070eb73f5,2017-02-23T14:00:00,2017-03-06T14:00:00,1371,ENGINE,"[""coolant temp high""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,6.04,124.37,233.0,1145.92,False,11,fixed,True,2017-02-23T14:00:00,repair,6265.79
wo_f14eb342e787,ves_2b1070eb73f5,2025-09-24T15:00:00,2025-10-12T15:00:00,168,ENGINE,"[""loss of power at WOT""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.23,186.42,88.38,316.81,False,18,fixed,True,2025-09-24T15:00:00,repair,6602.66
wo_8f78011f8d3d,ves_2b1070eb73f5,2016-05-10T14:00:00,2016-05-10T14:00:00,165,PROPULSION,"[""drive oil milky""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,7.75,164.99,128.81,1408.16,False,0,deferred,True,2016-05-10T14:00:00,repair,6602.66
wo_605b568211a1,ves_2b1070eb73f5,2017-02-06T10:00:00,2017-02-09T10:00:00,870,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,44.4,164.5,57.32,7361.75,False,3,total_loss,True,2017-02-06T10:00:00,decommission,5794.17
wo_fbdaf6779a45,ves_8ed83e346266,2018-02-24T12:00:00,2018-03-05T12:00:00,2474,PROPULSION,"[""prop slip/cavitation""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,7.56,195.99,126.32,1607.22,False,9,partial,True,2018-02-24T12:00:00,repair,33960.73
wo_173ae60839ce,ves_8ed83e346266,2021-12-19T13:00:00,2021-12-21T13:00:00,460,HULL,"[""through-hull seeping""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,29.28,153.29,479.24,5669.7,False,2,fixed,True,2021-12-19T13:00:00,repair,33960.73
wo_8ee9ad5a9058,ves_8ed83e346266,2019-08-20T13:00:00,2019-08-25T13:00:00,1474,AUX,"[""macerator jammed""]","[""SAN_CLOG""]","[""CLEAR_SANITATION_CLOG""]",3,3.8,124.22,0.0,471.54,False,5,fixed,True,2019-08-20T13:00:00,repair,33960.73
wo_38a7539ac2ab,ves_8ed83e346266,2014-05-17T11:00:00,2014-05-21T11:00:00,2232,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,3.39,154.01,264.92,787.29,False,4,deferred,True,2014-05-17T11:00:00,repair,33960.73
wo_ecd7bf3fad61,ves_8ed83e346266,2024-01-09T15:00:00,2024-01-19T15:00:00,2859,FUEL,"[""water in separator""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,1.43,175.07,87.5,338.67,False,10,partial,True,2024-01-09T15:00:00,repair,33960.73
wo_e9c498b4a25f,ves_8ed83e346266,2020-01-11T13:00:00,2020-01-16T13:00:00,2573,AUX,"[""head odor persistent""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,1.2,178.49,383.25,598.23,False,5,fixed,True,2020-01-11T13:00:00,repair,33960.73
wo_d26f78cdcfaf,ves_8ed83e346266,2015-03-19T08:00:00,2015-03-26T08:00:00,2962,STEERING,"[""cable binds at lock""]","[""STEER_CABLE_BIND""]","[""REPLACE_STEERING_CABLE""]",3,8.37,166.42,251.93,1645.4,False,7,partial,True,2015-03-19T08:00:00,repair,33960.73
wo_e693f29b8a17,ves_8ed83e346266,2026-11-17T12:00:00,2026-11-26T12:00:00,2516,PROPULSION,"[""vibration underway""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,12.27,177.96,90.02,2274.46,False,9,fixed,True,2026-11-17T12:00:00,repair,33960.73
wo_add0d7de8017,ves_8ed83e346266,2017-02-17T11:00:00,2017-02-22T11:00:00,1336,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,2.63,173.48,2116.52,2571.95,False,5,fixed,True,2017-02-17T11:00:00,repair,33960.73
wo_6e1f740b5838,ves_e3d7ab48e36b,2022-02-22T10:00:00,2022-03-26T10:00:00,670,HULL,"[""water intrusion around transom""]","[""HULL_TRANSOM_ROT""]","[""REPAIR_TRANSOM""]",5,170.56,196.33,114.1,34205.79,False,32,deferred,True,2022-02-22T10:00:00,repair,7376.51
wo_7bfadd764233,ves_e3d7ab48e36b,2017-05-09T14:00:00,2017-05-15T14:00:00,1654,ENGINE,"[""loss of power at WOT""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,6.26,183.53,1261.98,2411.19,False,6,fixed,True,2017-05-09T14:00:00,repair,8405.79
wo_663f34281054,ves_e3d7ab48e36b,2014-12-12T15:00:00,2014-12-18T15:00:00,1102,FUEL,"[""poor idle""]","[""FUEL_LINE_CRACK""]","[""REPLACE_FUEL_LINES""]",3,7.46,179.35,250.21,1588.79,False,6,fixed,True,2014-12-12T15:00:00,repair,8405.79
wo_a1669479676c,ves_e3d7ab48e36b,2015-09-11T12:00:00,2015-09-18T12:00:00,929,PROPULSION,"[""prop slip/cavitation""]","[""PROP_BELLOWS_BREACH""]","[""REPAIR_BELLOWS"", ""REPAIR_GIMBAL""]",3,19.36,184.36,314.4,3884.44,False,7,fixed,True,2015-09-11T12:00:00,repair,8405.79
wo_7901b9a07a13,ves_e3d7ab48e36b,2021-05-07T14:00:00,2021-05-18T14:00:00,1504,HULL,"[""blistering below waterline""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,40.89,154.93,439.19,7183.98,False,11,deferred,True,2021-05-07T14:00:00,borderline,8405.79
wo_ded3929c04e4,ves_f338eaec1611,2023-09-08T13:00:00,2023-09-17T13:00:00,833,NAV,"[""depth sounder no reading""]","[""NAV_SENSOR_FAIL""]","[""REPLACE_DEPTH_SENSOR""]",3,3.17,174.4,186.21,739.77,False,9,fixed,True,2023-09-08T13:00:00,repair,3250.66
wo_3b226a4ccce4,ves_f338eaec1611,2019-12-14T08:00:00,2020-01-01T08:00:00,431,ELECTRICAL,"[""intermittent helm power""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,40.35,172.54,57.65,7020.2,False,18,total_loss,True,2019-12-14T08:00:00,decommission,2852.62
wo_5b26bdefbcf9,ves_f338eaec1611,2016-08-03T13:00:00,2016-08-16T13:00:00,1312,ENGINE,"[""hard start cold""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.82,191.69,89.25,438.0,False,13,fixed,True,2016-08-03T13:00:00,repair,3250.66
wo_3704f1acc756,ves_f338eaec1611,2023-06-21T09:00:00,2023-06-24T09:00:00,407,ELECTRICAL,"[""intermittent helm power""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,2.28,140.33,2717.03,3036.31,False,3,partial,True,2023-06-21T09:00:00,borderline,3250.66
wo_9a3c5c2c9e87,ves_f338eaec1611,2016-07-09T16:00:00,2016-07-20T16:00:00,679,NAV,"[""autopilot hunts off course""]","[""ELEC_ANTENNA_FAIL""]","[""REPLACE_ANTENNA""]",3,2.69,166.34,0.0,447.0,False,11,fixed,True,2016-07-09T16:00:00,repair,3250.66
wo_d6edb5583f87,ves_f338eaec1611,2019-02-05T11:00:00,2019-03-09T11:00:00,920,HULL,"[""through-hull seeping""]","[""HULL_TRANSOM_ROT""]","[""REPAIR_TRANSOM""]",5,177.77,172.15,122.34,31414.78,False,32,total_loss,True,2019-02-05T11:00:00,decommission,2852.62
wo_cca5ea8d4fa7,ves_f338eaec1611,2019-08-06T14:00:00,2019-08-18T14:00:00,535,ELECTRICAL,"[""house bank not charging""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,5.93,128.48,0.0,761.57,False,12,fixed,True,2019-08-06T14:00:00,repair,3250.66
wo_16e9d62257e0,ves_daa8bc494074,2017-01-20T15:00:00,2017-01-27T15:00:00,1998,PROPULSION,"[""prop slip/cavitation""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,8.71,132.57,125.75,1280.2,False,7,fixed,True,2017-01-20T15:00:00,repair,14316.94
wo_43e6202a2509,ves_daa8bc494074,2018-01-02T08:00:00,2018-01-07T08:00:00,6745,FUEL,"[""engine surges under load""]","[""FUEL_INJECTOR_CLOG""]","[""CLEAN_INJECTORS""]",3,3.4,109.82,815.14,1188.72,False,5,deferred,True,2018-01-02T08:00:00,repair,14316.94
wo_e9a71cdf7b60,ves_daa8bc494074,2023-06-18T16:00:00,2023-07-03T16:00:00,5263,ENGINE,"[""loss of power at WOT""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.33,180.46,102.29,342.59,False,15,fixed,True,2023-06-18T16:00:00,repair,14316.94
wo_3c0f34a5474a,ves_daa8bc494074,2018-08-11T14:00:00,2018-09-03T14:00:00,2962,ENGINE,"[""hard start cold""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,107.3,139.16,16328.41,31393.89,False,23,partial,True,2018-08-11T14:00:00,repair,12563.84
wo_42c6a394d10c,ves_daa8bc494074,2018-07-01T08:00:00,2018-07-09T08:00:00,5616,PROPULSION,"[""drive oil milky""]","[""PROP_BENT_SHAFT""]","[""REPAIR_SHAFT_ALIGN""]",3,20.34,178.99,1723.42,5363.79,True,8,fixed,True,2018-07-01T08:00:00,repair,14316.94
wo_c04d476279c7,ves_daa8bc494074,2026-07-12T13:00:00,2026-07-12T13:00:00,1906,PROPULSION,"[""vibration underway""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,7.16,176.71,140.91,1406.2,False,0,partial,True,2026-07-12T13:00:00,repair,14316.94
wo_402ee6dd9340,ves_daa8bc494074,2026-02-05T15:00:00,2026-02-06T15:00:00,3643,STEERING,"[""helm feels spongy""]","[""STEER_LINKAGE_LOOSE""]","[""ADJUST_LINKAGE""]",3,2.63,197.89,0.0,520.31,False,1,deferred,True,2026-02-05T15:00:00,repair,14316.94
wo_7fa937e80102,ves_daa8bc494074,2025-06-17T14:00:00,2025-06-20T14:00:00,1085,ENGINE,"[""loss of power at WOT""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,12.42,195.03,1373.43,3796.13,False,3,fixed,True,2025-06-17T14:00:00,repair,14316.94
wo_97a96dd9036e,ves_daa8bc494074,2025-03-04T16:00:00,2025-03-09T16:00:00,2144,PROPULSION,"[""vibration underway""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,13.47,137.44,96.91,1948.75,False,5,fixed,True,2025-03-04T16:00:00,repair,14316.94
wo_858f8d8090f3,ves_daa8bc494074,2023-12-02T13:00:00,2023-12-04T13:00:00,2534,ENGINE,"[""low oil pressure""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.91,171.71,101.99,430.22,False,2,fixed,True,2023-12-02T13:00:00,repair,14316.94
wo_8b40f4b78ddf,ves_fe262ed8c4bc,2021-05-06T11:00:00,2021-05-17T11:00:00,539,FUEL,"[""poor idle""]","[""FUEL_INJECTOR_CLOG""]","[""CLEAN_INJECTORS""]",3,4.4,210.13,774.87,1700.27,False,11,fixed,True,2021-05-06T11:00:00,repair,18512.32
wo_0e3e7b8d3ff4,ves_fe262ed8c4bc,2014-03-21T14:00:00,2014-03-27T14:00:00,562,ENGINE,"[""coolant temp high""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,5.44,126.42,240.39,1170.52,False,6,fixed,True,2014-03-21T14:00:00,repair,17567.81
wo_9b7fbd33a943,ves_fe262ed8c4bc,2022-01-08T16:00:00,2022-01-10T16:00:00,332,AUX,"[""bilge pump inop""]","[""SAN_CLOG""]","[""CLEAR_SANITATION_CLOG""]",3,1.67,161.71,0.0,270.4,False,2,fixed,True,2022-01-08T16:00:00,repair,18512.32
wo_f711a51c83f5,ves_fe262ed8c4bc,2014-08-03T10:00:00,2014-08-09T10:00:00,457,FUEL,"[""water in separator""]","[""FUEL_LINE_CRACK""]","[""REPLACE_FUEL_LINES""]",3,7.26,190.46,123.66,1506.8,False,6,fixed,True,2014-08-03T10:00:00,repair,18512.32
wo_e4f35774be4e,ves_fe262ed8c4bc,2023-08-15T08:00:00,2023-08-22T08:00:00,223,HULL,"[""soft deck near helm""]","[""HULL_THROUGH_HULL_LEAK""]","[""REPAIR_THROUGH_HULL""]",3,9.77,212.22,223.07,3049.5,False,7,fixed,True,2023-08-15T08:00:00,repair,18512.32
wo_f4a93d5c3b1f,ves_fe262ed8c4bc,2016-04-11T11:00:00,2016-04-12T11:00:00,508,NAV,"[""depth sounder no reading""]","[""ELEC_ANTENNA_FAIL""]","[""REPLACE_ANTENNA""]",3,2.93,168.86,0.0,495.51,False,1,fixed,True,2016-04-11T11:00:00,repair,18512.32
wo_cf7246bade4a,ves_12a87c360979,2023-11-19T10:00:00,2023-11-25T10:00:00,425,ELECTRICAL,"[""intermittent helm power""]","[""ELEC_CORROSION_TERMINAL""]","[""CLEAN_RETERM_CONNECTORS""]",3,1.96,154.83,0.0,303.32,False,6,fixed,True,2023-11-19T10:00:00,repair,33759.83
wo_43cdd2043b46,ves_12a87c360979,2025-07-01T11:00:00,2025-07-10T11:00:00,373,ENGINE,"[""loss of power at WOT""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,5.35,162.49,1231.34,2100.04,False,9,fixed,True,2025-07-01T11:00:00,repair,33759.83
wo_18d2ecd6dd73,ves_69f1d82b3eae,2021-05-13T09:00:00,2021-06-12T09:00:00,1591,HULL,"[""soft deck near helm""]","[""HULL_STRINGER_DELAM""]","[""REPAIR_STRINGERS""]",5,189.27,139.06,2922.11,29995.16,False,30,total_loss,True,2021-05-13T09:00:00,decommission,12405.0
wo_9879ebccc1e9,ves_69f1d82b3eae,2024-03-01T12:00:00,2024-03-10T12:00:00,925,ENGINE,"[""coolant temp high""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.95,153.6,89.88,389.16,False,9,fixed,True,2024-03-01T12:00:00,repair,14135.93
wo_24da0fcc88a4,ves_69f1d82b3eae,2015-06-06T12:00:00,2015-06-20T12:00:00,1013,PROPULSION,"[""prop slip/cavitation""]","[""PROP_BELLOWS_BREACH""]","[""REPAIR_BELLOWS"", ""REPAIR_GIMBAL""]",3,19.77,165.0,322.98,3584.61,False,14,fixed,True,2015-06-06T12:00:00,repair,14135.93
wo_e98ab4755346,ves_56b27dda6381,2024-10-06T12:00:00,2024-10-18T12:00:00,1720,AUX,"[""head odor persistent""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,4.27,174.01,284.65,1027.35,False,12,fixed,True,2024-10-06T12:00:00,repair,2685.61
wo_8e0133bb7e1c,ves_d9e504bbe7a3,2026-11-04T15:00:00,2026-11-13T15:00:00,24,ENGINE,"[""hard start cold""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,6.14,161.09,220.05,1366.87,False,9,fixed,True,2026-11-04T15:00:00,repair,119719.7
wo_5a925d6253ef,ves_d9e504bbe7a3,2026-04-24T15:00:00,2026-05-04T15:00:00,24,ENGINE,"[""coolant temp high""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,85.93,151.53,15001.49,28156.81,False,10,partial,True,2026-04-24T15:00:00,repair,110708.54
wo_dc215271efb5,ves_2302948d9294,2023-12-14T09:00:00,2023-12-21T09:00:00,940,STEERING,"[""steering stiff to port""]","[""STEER_CABLE_BIND""]","[""REPLACE_STEERING_CABLE""]",3,5.24,181.24,226.87,1175.74,False,7,fixed,True,2023-12-14T09:00:00,repair,2957.89
wo_955176097732,ves_2302948d9294,2024-12-22T16:00:00,2024-12-30T16:00:00,875,AUX,"[""bilge pump inop""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,7.47,139.75,142.64,1187.19,False,8,fixed,True,2024-12-22T16:00:00,repair,2957.89
wo_1d54510ad94d,ves_2302948d9294,2015-07-19T12:00:00,2015-08-02T12:00:00,1607,AUX,"[""macerator jammed""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,5.37,178.93,133.08,1094.15,True,14,fixed,True,2015-07-19T12:00:00,repair,2957.89
wo_275e11d71492,ves_895a119cdc64,2018-05-07T14:00:00,2018-05-07T14:00:00,91,AUX,"[""macerator jammed""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,1.41,186.45,361.81,625.58,False,0,fixed,True,2018-05-07T14:00:00,repair,13433.88
wo_4fee16fc6b4f,ves_895a119cdc64,2015-09-20T14:00:00,2015-09-24T14:00:00,758,NAV,"[""MFD reboots randomly""]","[""NAV_SENSOR_FAIL""]","[""REPLACE_DEPTH_SENSOR""]",3,3.22,191.31,201.6,818.35,False,4,fixed,True,2015-09-20T14:00:00,repair,13433.88
wo_8214bd24b351,ves_895a119cdc64,2016-06-16T14:00:00,2016-06-16T14:00:00,208,AUX,"[""macerator jammed""]","[""SAN_CLOG""]","[""CLEAR_SANITATION_CLOG""]",3,2.19,174.28,0.0,382.52,False,0,fixed,True,2016-06-16T14:00:00,repair,13433.88
wo_b7872c9de23b,ves_47cba761526a,2024-11-25T08:00:00,2024-11-27T08:00:00,1005,FUEL,"[""won\u2019t stay primed""]","[""FUEL_INJECTOR_CLOG""]","[""CLEAN_INJECTORS""]",3,3.21,193.54,804.13,1425.31,False,2,fixed,True,2024-11-25T08:00:00,repair,22441.74
wo_54793c28280b,ves_47cba761526a,2018-03-21T16:00:00,2018-03-25T16:00:00,423,ELECTRICAL,"[""house bank not charging""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,2.53,186.62,270.86,742.91,False,4,fixed,True,2018-03-21T16:00:00,repair,22441.74
wo_b5e663130292,ves_47cba761526a,2014-06-08T16:00:00,2014-06-18T16:00:00,209,AUX,"[""bilge pump inop""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,10.94,192.21,143.04,2246.66,False,10,fixed,True,2014-06-08T16:00:00,repair,22441.74
wo_918858bbda71,ves_47cba761526a,2015-07-12T12:00:00,2015-07-31T12:00:00,1454,ENGINE,"[""low oil pressure""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,11.12,174.25,1262.91,3201.14,False,19,fixed,True,2015-07-12T12:00:00,repair,22441.74
wo_4acc7675d333,ves_47cba761526a,2014-03-15T15:00:00,2014-03-30T15:00:00,756,FUEL,"[""won\u2019t stay primed""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,2.06,110.72,78.68,306.5,False,15,fixed,True,2014-03-15T15:00:00,repair,22441.74
wo_cd87cf0e3e09,ves_47cba761526a,2019-08-03T15:00:00,2019-08-11T15:00:00,187,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_CORROSION_TERMINAL""]","[""CLEAN_RETERM_CONNECTORS""]",3,3.84,183.03,0.0,702.54,False,8,partial,True,2019-08-03T15:00:00,repair,22441.74
wo_b7d544d401f1,ves_47cba761526a,2024-12-19T10:00:00,2025-01-03T10:00:00,1171,PROPULSION,"[""drive oil milky""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,6.82,149.28,95.24,1114.0,False,15,fixed,True,2024-12-19T10:00:00,repair,22441.74
wo_9e3e6bc5170c,ves_47cba761526a,2025-04-21T16:00:00,2025-05-04T16:00:00,865,ELECTRICAL,"[""shore power breaker trips""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,5.84,197.23,0.0,1150.9,False,13,fixed,True,2025-04-21T16:00:00,repair,22441.74
wo_479f2da403f5,ves_47cba761526a,2023-05-24T12:00:00,2023-05-30T12:00:00,1048,FUEL,"[""won\u2019t stay primed""]","[""FUEL_PUMP_FAIL""]","[""REPLACE_FUEL_PUMP""]",3,5.08,168.74,459.98,1316.41,False,6,fixed,True,2023-05-24T12:00:00,repair,22441.74
wo_8d40163d3214,ves_47cba761526a,2020-04-02T16:00:00,2020-04-02T16:00:00,1586,STEERING,"[""helm feels spongy""]","[""STEER_CABLE_BIND""]","[""REPLACE_STEERING_CABLE""]",3,4.3,194.3,226.13,1061.65,False,0,fixed,True,2020-04-02T16:00:00,repair,22441.74
wo_b73d2397be9e,ves_f793c492b5b4,2026-06-06T09:00:00,2026-06-20T09:00:00,14805,PROPULSION,"[""bellows leak observed""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,6.8,203.54,96.29,1480.28,False,14,partial,True,2026-06-06T09:00:00,repair,13467.81
wo_5a932985abaf,ves_f793c492b5b4,2015-06-18T12:00:00,2015-07-03T12:00:00,11155,HULL,"[""stress crack at stringer tabbing""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,61.81,163.82,477.43,11374.85,False,15,partial,True,2015-06-18T12:00:00,borderline,13467.81
wo_f9c727144800,ves_ef844f8f7adc,2024-12-15T09:00:00,2024-12-28T09:00:00,47,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,8.27,171.64,0.0,1419.94,False,13,fixed,True,2024-12-15T09:00:00,repair,103088.34
wo_f8ad046b2691,ves_ef844f8f7adc,2026-09-13T08:00:00,2026-09-15T08:00:00,53,HULL,"[""soft deck near helm""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,24.03,141.54,453.87,4529.06,False,2,fixed,True,2026-09-13T08:00:00,repair,103088.34
wo_ea4845f9b5fa,ves_ef844f8f7adc,2024-03-08T14:00:00,2024-03-13T14:00:00,52,ELECTRICAL,"[""house bank not charging""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,6.06,200.6,0.0,1215.82,False,5,fixed,True,2024-03-08T14:00:00,repair,103088.34
wo_7aa34928babd,ves_ef844f8f7adc,2023-08-08T12:00:00,2023-08-19T12:00:00,18,HULL,"[""stress crack at stringer tabbing""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,63.26,181.54,113.04,12529.39,False,11,fixed,True,2023-08-08T12:00:00,repair,103088.34
wo_f59ea550f522,ves_89bd4847b43e,2025-09-02T15:00:00,2025-09-18T15:00:00,183,ENGINE,"[""coolant temp high""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,82.23,145.43,9038.14,21136.04,False,16,fixed,True,2025-09-02T15:00:00,borderline,23992.36
wo_646e0713f7f8,ves_89bd4847b43e,2018-06-16T09:00:00,2018-06-17T09:00:00,318,ELECTRICAL,"[""shore power breaker trips""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,1.75,139.67,713.93,958.06,False,1,fixed,True,2018-06-16T09:00:00,repair,27340.13
wo_06938cbd4ad2,ves_89bd4847b43e,2022-11-05T08:00:00,2022-11-11T08:00:00,237,ENGINE,"[""loss of power at WOT""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,22.47,196.65,218.66,4794.43,False,6,fixed,True,2022-11-05T08:00:00,repair,23992.36
wo_de5e63688206,ves_89bd4847b43e,2023-10-09T12:00:00,2023-10-15T12:00:00,391,PROPULSION,"[""prop slip/cavitation""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,6.29,206.93,140.36,1441.02,False,6,fixed,True,2023-10-09T12:00:00,repair,27340.13
wo_7a4c4fa295b3,ves_89bd4847b43e,2026-03-16T13:00:00,2026-03-20T13:00:00,466,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_CORROSION_TERMINAL""]","[""CLEAN_RETERM_CONNECTORS""]",3,3.26,121.44,0.0,395.47,False,4,fixed,True,2026-03-16T13:00:00,repair,27340.13
wo_8148c402c177,ves_7b645c568f40,2025-10-02T08:00:00,2025-10-11T08:00:00,74,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,5.42,187.66,0.0,1017.03,False,9,fixed,True,2025-10-02T08:00:00,repair,6277.71
wo_f79f89df89fa,ves_7b645c568f40,2021-12-17T11:00:00,2021-12-27T11:00:00,44,PROPULSION,"[""vibration underway""]","[""JET_WEAR_RING_CLEARANCE""]","[""REPLACE_WEAR_RING""]",3,3.61,110.45,165.89,564.16,False,10,fixed,True,2021-12-17T11:00:00,repair,6277.71
wo_b783429fb7cc,ves_7b645c568f40,2022-01-19T09:00:00,2022-01-26T09:00:00,130,FUEL,"[""poor idle""]","[""FUEL_LINE_CRACK""]","[""REPLACE_FUEL_LINES""]",3,4.78,142.5,127.59,809.34,False,7,partial,True,2022-01-19T09:00:00,repair,6277.71
wo_ac43c7870f8a,ves_10beb69891f5,2022-08-12T09:00:00,2022-08-29T09:00:00,150,PROPULSION,"[""drive oil milky""]","[""PROP_BENT_SHAFT""]","[""REPAIR_SHAFT_ALIGN""]",3,8.49,175.58,1701.85,3192.16,False,17,partial,True,2022-08-12T09:00:00,repair,42764.57
wo_02effc4c1515,ves_10beb69891f5,2024-09-23T12:00:00,2024-09-24T12:00:00,555,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,3.78,181.49,287.72,973.07,False,1,fixed,True,2024-09-23T12:00:00,repair,42764.57
wo_9654e5224f71,ves_56cfff14c63e,2018-12-25T10:00:00,2018-12-25T10:00:00,1636,PROPULSION,"[""lower unit noisy""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,8.14,156.98,132.21,1410.66,False,0,fixed,True,2018-12-25T10:00:00,repair,6876.59
wo_52bae7e1b63c,ves_56cfff14c63e,2026-01-20T09:00:00,2026-01-28T09:00:00,1094,FUEL,"[""fuel smell in bilge""]","[""FUEL_INJECTOR_CLOG""]","[""CLEAN_INJECTORS""]",3,3.74,214.14,878.62,1679.35,False,8,partial,True,2026-01-20T09:00:00,repair,6876.59
